Full Name,0,1
Christian McCaffrey,0.5455262,0.4544738
Alvin Kamara,0.5678896,0.43211043
Davante Adams,0.62364835,0.37635165
Tyreek Hill,0.632843,0.367157
Ezekiel Elliott,0.6427334,0.3572666
Saquon Barkley,0.6686945,0.33130547
Michael Thomas,0.69020617,0.30979383
DeAndre Hopkins,0.69353044,0.3064696
Dalvin Cook,0.714407,0.28559297
Melvin Gordon,0.72307634,0.2769237
Julio Jones,0.7339766,0.26602343
Todd Gurley,0.77409124,0.22590874
Travis Kelce,0.77504,0.22496004
Le'Veon Bell,0.807294,0.192706
Leonard Fournette,0.8268106,0.17318937
Austin Ekeler,0.84592235,0.15407766
Derrick Henry,0.8480622,0.15193777
Mike Evans,0.8605335,0.1394665
Amari Cooper,0.8638825,0.1361175
Aaron Jones,0.88467926,0.11532072
Keenan Allen,0.8855118,0.114488184
D.J. Moore,0.8902105,0.109789476
Chris Godwin,0.91210985,0.08789012
Odell Beckham,0.9138463,0.08615367
DeVante Parker,0.93546665,0.06453333
Nick Chubb,0.94248456,0.057515454
Tyler Lockett,0.94642186,0.05357812
Terry McLaurin,0.947901,0.052098982
Jarvis Landry,0.9499233,0.050076716
Kenny Golladay,0.9526905,0.04730951
Austin Hooper,0.95445204,0.045547973
Cooper Kupp,0.95459443,0.045405585
Allen Robinson,0.95717525,0.042824775
Deebo Samuel,0.958086,0.04191396
Mark Andrews,0.9585006,0.041499365
Tyler Boyd,0.9592272,0.040772792
Josh Jacobs,0.96101147,0.038988538
Chris Carson,0.9631666,0.036833383
Michael Gallup,0.9640212,0.035978764
Christian Kirk,0.9651358,0.034864157
Kenyan Drake,0.9658692,0.034130808
Phillip Lindsay,0.9669219,0.033078086
Larry Fitzgerald,0.96822494,0.031775035
Robert Woods,0.96840787,0.03159214
A.J. Brown,0.9691386,0.030861398
Mark Ingram,0.9696618,0.030338213
Calvin Ridley,0.9700603,0.029939702
Darius Slayton,0.97069246,0.029307544
Jared Cook,0.9716305,0.028369503
George Kittle,0.9716305,0.028369503
Marlon Mack,0.9718933,0.028106716
Marvin Jones,0.9720701,0.027929876
Ronald Jones,0.9729217,0.027078258
David Montgomery,0.97309494,0.026905036
D.K. Metcalf,0.97309494,0.026905036
Raheem Mostert,0.9733085,0.0266915
