Full Name,0,1
Ezekiel Elliott,0.5079259,0.49207407
Alvin Kamara,0.5365845,0.46341547
Kareem Hunt,0.53674555,0.46325445
Michael Thomas,0.54864246,0.45135754
DeAndre Hopkins,0.57882845,0.42117152
Antonio Brown,0.6232381,0.37676188
Todd Gurley,0.66143316,0.33856684
Julio Jones,0.68109834,0.31890166
Leonard Fournette,0.77993673,0.22006325
Keenan Allen,0.8036616,0.19633839
Devonta Freeman,0.820013,0.179987
Christian McCaffrey,0.8578502,0.14214982
LeSean McCoy,0.85829556,0.14170441
Melvin Gordon,0.86412114,0.13587886
Larry Fitzgerald,0.87584245,0.12415757
Mark Ingram,0.8852423,0.114757724
Jarvis Landry,0.8869356,0.113064416
Tyreek Hill,0.9018276,0.09817241
A.J. Green,0.9196254,0.0803746
Demaryius Thomas,0.9352307,0.06476934
Adam Thielen,0.93546665,0.06453333
Davante Adams,0.9407273,0.05927271
Travis Kelce,0.9430512,0.05694881
Cooper Kupp,0.9530258,0.046974175
Tevin Coleman,0.9551701,0.04482988
Robert Woods,0.9587268,0.041273195
Brandin Cooks,0.95929164,0.04070834
Devin Funchess,0.95943,0.040570036
Golden Tate,0.9626742,0.037325814
Stefon Diggs,0.9651358,0.034864157
Dalvin Cook,0.96798944,0.03201058
Michael Crabtree,0.9687561,0.031243904
Odell Beckham,0.96908873,0.030911265
JuJu Smith-Schuster,0.97100836,0.028991636
Duke Johnson,0.97108376,0.02891625
Mike Evans,0.97258,0.027420009
Rob Gronkowski,0.97294056,0.027059408
Carlos Hyde,0.9729447,0.027055334
Doug Baldwin,0.9738038,0.026196172
T.Y. Hilton,0.97415185,0.025848165
Robby Anderson,0.97453296,0.025467029
Zach Ertz,0.9747397,0.025260322
Evan Engram,0.9762645,0.023735536
Marquise Goodwin,0.97643495,0.023565033
Jordan Howard,0.97671616,0.023283834
Mohamed Sanu,0.9776048,0.022395182
Alshon Jeffery,0.97867626,0.021323763
Kenny Stills,0.9800129,0.019987099
Nelson Agholor,0.9800129,0.019987099
Jermaine Kearse,0.9804534,0.019546654
Lamar Miller,0.98047054,0.01952949
Frank Gore,0.98047054,0.01952949
Marvin Jones,0.98047054,0.01952949
Delanie Walker,0.98047054,0.01952949
Alex Collins,0.9813869,0.018613124
Dion Lewis,0.98269045,0.017309543
Jack Doyle,0.9829457,0.01705433
Jimmy Graham,0.9832661,0.016733896
Marshawn Lynch,0.9838253,0.01617466
C.J. Anderson,0.9839603,0.016039733
Javorius Allen,0.98496073,0.015039259
David Johnson,0.9859336,0.014066411
Jordy Nelson,0.9901139,0.009886098
Amari Cooper,0.99319035,0.006809637
Jordan Matthews,0.99413824,0.0058617475
Austin Ekeler,0.9942665,0.005733464
Will Fuller,0.9943031,0.005696906
DeVante Parker,0.9943213,0.0056786975
Rashard Higgins,0.9944456,0.0055543976
Corey Davis,0.9944456,0.0055543976
D.J. Moore,0.9944456,0.0055543976
Justin Watson,0.9944456,0.0055543976
Maxx Williams,0.9944456,0.0055543976
Aaron Jones,0.9944456,0.0055543976
Rishard Matthews,0.99486804,0.0051319636
Derrick Henry,0.99493515,0.005064852
Keelan Cole,0.99493515,0.005064852
Alfred Morris,0.99495137,0.005048654
Tyler Lockett,0.99495137,0.005048654
Brandon LaFell,0.9949809,0.0050191157
Andre Roberts,0.9950363,0.0049636746
Austin Carr,0.995176,0.0048239655
Leonte Carroo,0.995176,0.0048239655
Rashaad Penny,0.995176,0.0048239655
Jalen Tolliver,0.995176,0.0048239655
Corey Coleman,0.995176,0.0048239655
Albert Wilson,0.99519145,0.004808534
Paul Richardson,0.99519145,0.004808534
Freddie Martino,0.99519145,0.004808534
Brian Quick,0.99519145,0.004808534
Ryan Grant,0.99519145,0.004808534
Zach Zenner,0.99519145,0.004808534
Derek Carrier,0.99519145,0.004808534
Jamison Crowder,0.99524224,0.0047577643
Allen Robinson,0.99546856,0.0045314166
Chris Godwin,0.99597186,0.004028146
Jamaal Williams,0.9960164,0.0039836075
Tajae Sharpe,0.9960164,0.0039836075
Tarik Cohen,0.9960164,0.0039836075
Ben Watson,0.99604684,0.0039531444
Travis Benjamin,0.99604684,0.0039531444
Dede Westbrook,0.996065,0.003934979
Sammy Watkins,0.9961029,0.0038970988
Ameer Abdullah,0.9961029,0.0038970988
Kenneth Dixon,0.9961636,0.0038363757
Tyler Boyd,0.9961636,0.0038363757
Pharoh Cooper,0.9961636,0.0038363757
Mike Davis,0.9961636,0.0038363757
Isaiah Crowell,0.9962296,0.0037703896
Latavius Murray,0.99627864,0.003721355
Brandon Marshall,0.99645585,0.0035441383
Taywan Taylor,0.9965023,0.0034977184
Terrance Williams,0.9965135,0.003486514
Torrey Smith,0.9965135,0.003486514
Seth Roberts,0.9965135,0.003486514
Devontae Booker,0.99653393,0.003466084
John Brown,0.99653393,0.003466084
Benny Cunningham,0.99653393,0.003466084
Mike Wallace,0.99655515,0.003444866
Ted Ginn,0.99655515,0.003444866
Randall Cobb,0.99655515,0.003444866
LeGarrette Blount,0.99655515,0.003444866
Kelvin Benjamin,0.99655515,0.003444866
Michael Floyd,0.99657226,0.0034277383
Corey Clement,0.99659437,0.003405634
Sterling Shepard,0.9966161,0.0033838684
Kyle Rudolph,0.9966204,0.003379576
Jay Ajayi,0.9966689,0.003331116
Brandon Zylstra,0.9966689,0.003331116
Kenny Golladay,0.9966689,0.003331116
Anthony Miller,0.9966689,0.003331116
Josh Reynolds,0.9966689,0.003331116
Phillip Lindsay,0.9966689,0.003331116
Jeremy McNichols,0.9966689,0.003331116
DeAndre Carter,0.9966689,0.003331116
Robert Tonyan,0.9966689,0.003331116
David Moore,0.9966689,0.003331116
Darvin Kidsy,0.9966689,0.003331116
Tim Patrick,0.9966689,0.003331116
Dan Arnold,0.9966689,0.003331116
Quincy Enunwa,0.99667954,0.0033204437
Jacquizz Rodgers,0.99667954,0.0033204437
