,Full Name,0,1,fpts_2021
492,Ty Montgomery,0.99809355,0.0019064794,29.8998
493,Dare Ogunbowale,0.998136,0.0018640024,50.100699999999996
494,Trenton Irwin,0.998136,0.0018640024,5.3998
495,Darius Bradwell,0.998136,0.0018640024,0.0
496,Cody Hollister,0.998136,0.0018640024,7.2999
497,Christian Blake,0.998136,0.0018640024,6.4992
498,Reggie Gilliam,0.998136,0.0018640024,5.6
499,J.P. Holtz,0.998136,0.0018640024,0.0
500,Ricky Seals-Jones,0.998136,0.0018640024,69.1002
501,D'Ernest Johnson,0.998136,0.0018640024,104.0995
502,Nathan Cottrell,0.998136,0.0018640024,0.3
503,Tanner Hudson,0.998136,0.0018640024,0.0
504,Kalif Raymond,0.998136,0.0018640024,132.4
505,Lawrence Cager,0.998136,0.0018640024,0.0
506,Buddy Howell,0.998136,0.0018640024,1.1
507,Malik Taylor,0.998136,0.0018640024,1.4000000000000001
508,Malik Turner,0.998136,0.0018640024,44.8994
509,Marcus Johnson,0.998136,0.0018640024,24.8003
510,Marvin Hall,0.998136,0.0018640024,2.0
511,Austin Walter,0.998136,0.0018640024,19.0
512,Artavis Pierce,0.998136,0.0018640024,0.0
513,Ross Dwelley,0.998136,0.0018640024,15.0994
514,Cameron Batson,0.998136,0.0018640024,11.0
515,Cam Sims,0.998136,0.0018640024,48.7998
516,Rodney Smith,0.998136,0.0018640024,9.8
517,Rodney Smith,0.998136,0.0018640024,9.8
518,Scottie Phillips,0.998136,0.0018640024,4.199999999999999
519,Johnny Mundt,0.998136,0.0018640024,1.9002
520,Jordan Franks,0.998136,0.0018640024,0.0
521,Elijhaa Penny,0.998136,0.0018640024,35.900600000000004
522,Darrell Daniels,0.998136,0.0018640024,1.0005
523,Daniel Helm,0.998136,0.0018640024,0.9
524,Garrett Griffin,0.998136,0.0018640024,7.9001
525,Colin Thompson,0.998136,0.0018640024,0.0
526,Kevin Rader,0.998136,0.0018640024,2.8002000000000002
527,Chris Myarick,0.998136,0.0018640024,10.7
528,Cethan Carter,0.998136,0.0018640024,3.6
529,Brandon Dillon,0.998136,0.0018640024,0.0
530,Blake Jarwin,0.998136,0.0018640024,32.6
531,Ben Ellefson,0.998136,0.0018640024,0.0
532,Antony Auclair,0.998136,0.0018640024,15.6992
533,Andrew Beck,0.998136,0.0018640024,0.0
534,Rodney Smith,0.998136,0.0018640024,9.8
535,Rodney Smith,0.998136,0.0018640024,9.8
536,JaMycal Hasty,0.998136,0.0018640024,49.5
537,Dominique Dafney,0.998136,0.0018640024,5.4
538,Durham Smythe,0.9981542,0.0018457806,69.9992
539,Ray-Ray McCloud,0.9981542,0.0018457806,66.2
540,Jeremy Sprinkle,0.9981542,0.0018457806,6.099600000000001
541,Trevon Wesco,0.9981542,0.0018457806,6.500399999999999
542,Foster Moreau,0.9981542,0.0018457806,85.2992
543,Ian Thomas,0.9981542,0.0018457806,36.799899999999994
544,JuWann Winfree,0.9981542,0.0018457806,11.7999
545,Temarrick Hemingway,0.9981542,0.0018457806,0.0
546,Devin Asiasi,0.9981542,0.0018457806,0.0
547,Dawson Knox,0.9981542,0.0018457806,164.1
548,K.J. Hill,0.9981542,0.0018457806,6.0
549,Kaden Smith,0.9981542,0.0018457806,6.3
550,Chris Herndon,0.9981542,0.0018457806,14.0
551,Nick Vannett,0.9981542,0.0018457806,28.300300000000004
552,Zach Gentry,0.9981542,0.0018457806,35.7
553,Brandon Bolden,0.99817556,0.0018244539,124.1
554,Travis Benjamin,0.99817556,0.0018244539,-2.0
555,Matt LaCosse,0.99817556,0.0018244539,0.0
