,id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,value
239,77b662e5-6110-4bb5-9176-4c377982aebe,Robert,Tonyan,138.5,8.314154497,TE14,TE,Green Bay Packers,-100.5
240,58cb204f-39a6-4c4c-be65-eba7bdc6f70a,John,Ross,-,8.181189297,,WR,NY Giants,#VALUE!
241,96a46484-aaad-43f5-9c45-d43c37b3de7c,Tevin,Coleman,-,8.058164497,,RB,NY Jets,#VALUE!
242,8339f3b3-83e4-42e9-8585-9abcbb87d1fc,Antonio,Brown,216,7.981589097,WR136,WR,,-26
243,f7cabe74-e3e3-43a6-9f40-e14e5da064f1,Ty,Johnson,-,7.865357697,,RB,NY Jets,#VALUE!
244,72a21751-0a2f-48be-99ba-17220da1c3f2,Tommy,Tremble,215.9,7.768612497,TE47,TE,Carolina Panthers,-28.1
245,62c7ebe3-7169-4352-b9e9-53bb7edf78c4,Danny,Gray,214.5,7.659914697,WR103,WR,San Francisco 49ers,-30.5
246,aedc1a31-fb7e-4ecc-8303-5fc9328e2058,Justice,Hill,-,7.468817297,,RB,Baltimore Ravens,#VALUE!
247,1f71007b-4e5b-4af9-9ded-1eb6348a2f21,David,Bell,153.3,7.453526097,WR69,WR,Cleveland Browns,-93.7
248,21e0b083-749d-4624-b09d-0dabc82d737a,Devin,Duvernay,203.1,7.391747097,WR91,WR,Baltimore Ravens,-44.9
249,c11103e3-0274-40c7-8577-cfdf11eed5d7,Raheem,Mostert,186.9,7.276082097,RB55,RB,Miami Dolphins,-62.1
250,4949da74-661c-4e1c-9505-0a56c351a028,Ryan,Griffin,-,7.2459831,,TE,Chicago Bears,#VALUE!
251,c45f6fbf-9e3d-434c-8963-7f1a29036aa9,Ryan,Griffin,-,7.2459831,,QB,Tampa Bay Buccaneers,#VALUE!
252,50e46817-ff65-4582-966f-b37dcea8644b,Cam,Akers,44,7.225464297,RB17,RB,Los Angeles Rams,-208
253,c81cbded-0be2-4a31-ba29-d5a5dc1f6115,Hayden,Hurst,181.9,7.032007297,TE23,TE,Cincinnati Bengals,-71.1
254,382cadc3-3f94-42a1-9332-2886f852328e,Braxton,Berrios,215.6,7.028961097,WR113,WR,NY Jets,-38.4
255,95c91047-89f1-4c02-ba27-a383034ac8c0,Jelani,Woods,215.8,6.989877297,TE41,TE,Indianapolis Colts,-39.2
256,e074fafb-0ab0-4137-9962-15bbdb2c3a8f,Jequez,Ezzard,-,6.977451897,,WR,Washington Commanders,#VALUE!
257,b5cb37fa-6383-4575-a29e-262f4278dee1,Darrynton,Evans,-,6.919021497,,RB,Chicago Bears,#VALUE!
258,e19b2bec-7575-48ea-8e7a-c74e22318a7a,Quez,Watkins,215.1,6.899612097,WR108,WR,Philadelphia Eagles,-42.9
259,2b2ecca0-baa1-4425-bc29-dc4268b84dc5,Marlon,Mack,195.7,6.738968097,RB58,RB,Houston Texans,-63.3
260,6cff0628-7f57-40ae-90bf-c8209770e9ef,Brandon,Allen,-,6.645468,,QB,Cincinnati Bengals,#VALUE!
261,7eb26392-b943-4a52-aaf4-177dd25bfff4,Nick,Mullens,216,6.645468,QB48,QB,Las Vegas Raiders,-45
262,1fc93ee0-f436-461d-8418-d334faabc926,Mason,Rudolph,-,6.645468,,QB,Pittsburgh Steelers,#VALUE!
263,af723aab-5bf8-48a1-b788-e49e8e120cbe,Adam,Trautman,215.7,6.643585497,TE39,TE,New Orleans Saints,-47.3
264,b01de3aa-4248-4999-b2fc-4ab09a2aa7a8,Irv,Smith,141.6,6.628873097,TE15,TE,Minnesota Vikings,-122.4
265,a6e528c7-56bb-46f1-a6a7-4ff499a927e5,Jalen,Guyton,213.7,6.559219497,WR101,WR,Los Angeles Chargers,-51.3
266,36d2302b-75c3-4a9b-885e-fea8c9b25fc5,Ryquell,Armstead,216,6.494760497,RB109,RB,Jacksonville Jaguars,-50
267,58da7d55-6b18-48b2-976e-7d8d3e47b31d,Lynn,Bowden,216,6.488456897,WR165,WR,Miami Dolphins,-51
268,3bd85b9d-28c1-4d74-b324-63fdf47d9c9e,Mark,Ingram,211.5,6.483172297,RB63,RB,New Orleans Saints,-56.5
269,e0b8e620-d1f8-4d6d-be60-65e807b3ac42,Dameon,Pierce,128.7,6.460919297,RB40,RB,Houston Texans,-140.3
270,414d18bc-5200-4261-bd36-bf043043e753,Pierre,Strong,215.8,6.460919297,RB79,RB,New England Patriots,-54.2
271,425460ed-625a-4f5c-a749-93ac0191d5de,Zamir,White,210,6.460919297,RB62,RB,Las Vegas Raiders,-61
272,3c7ea7ea-e7b3-41ef-a27f-bcd49e1f8684,Hassan,Haskins,205.5,6.460919297,RB60,RB,Tennessee Titans,-66.5
273,2e6ac31d-8f96-42c7-8ec9-b3daa30ead93,Snoop,Conner,215.8,6.431898497,RB80,RB,Jacksonville Jaguars,-57.2
274,aa0dd091-e1e4-4273-b05a-09ea253504d6,DeeJay,Dallas,-,6.363404897,,RB,Seattle Seahawks,#VALUE!
275,48f1826e-aefe-450d-8bac-15930cf27da0,Isaiah,Spiller,138.4,6.358125097,RB43,RB,Los Angeles Chargers,-136.6
276,ba4a9091-8649-4f05-bb2a-44d927101698,Darius,Slayton,215.8,6.298835097,WR120,WR,NY Giants,-60.2
277,a28928f6-3746-443d-a010-39f62a23db06,C.J.,Uzomah,212.3,6.195505697,TE29,TE,NY Jets,-64.7
278,99f29927-7296-46db-a05c-85edba9d8b66,Raymond,Calais,-,6.074443497,,RB,Los Angeles Rams,#VALUE!
279,e674013f-f39f-438e-9f93-87602ed8d829,Mac,Jones,188.6,6.0540156,QB25,QB,New England Patriots,-90.4
280,f8ba6bcf-4c50-48d6-84f7-8a3b46be277f,Jarrett,Stidham,-,6.0437781,,QB,New England Patriots,#VALUE!
281,8b2b35de-9167-46b7-ad8f-4d46769363ef,Corey,Coleman,-,6.033089697,,WR,Kansas City Chiefs,#VALUE!
282,ed6f8f5c-0775-470b-81ad-9b21f5e9beda,Zach,Pascal,216,6.018022497,WR145,WR,Philadelphia Eagles,-66
283,b157d033-f89d-4cce-a7f7-1b316ae5fd45,Josh,Oliver,-,6.010525297,,TE,Baltimore Ravens,#VALUE!
284,14331daf-0a1f-41ea-b0b6-efbdb54ce7ec,Tyler,Goodson,216,5.993553897,RB116,RB,Green Bay Packers,-68
285,175cfad4-4aff-4c91-b520-9b351be50733,Sincere,McCormick,-,5.993553897,,RB,Seattle Seahawks,#VALUE!
286,d53b7adf-c030-452c-8f61-a5a6a23352a2,Jerrion,Ealy,-,5.993553897,,RB,Kansas City Chiefs,#VALUE!
287,e9e24c49-739b-4f27-befd-56710dec9684,Zach,Ertz,109.9,5.974240297,TE10,TE,Arizona Cardinals,-177.1
288,117280e0-5d44-4b8d-9792-b4c80832dba0,Tajae,Sharpe,-,5.864784897,,WR,Atlanta Falcons,#VALUE!
289,af4e80dd-cb55-4e34-85ec-4f8d62e83d60,Joshua,Kelley,216,5.710409497,RB104,RB,Los Angeles Chargers,-73
290,4499b9b9-f840-4600-91a9-edd64ad4074b,Breshad,Perriman,216,5.707189097,WR141,WR,Tampa Bay Buccaneers,-74
291,d20dc2c5-8999-4eda-bf3f-a5b0172a5613,Josiah,Deguara,216,5.559609097,TE58,TE,Green Bay Packers,-75
292,2aeb77c2-0c93-4dec-9fca-5159e9658d7d,Marquez,Valdes-Scantling,100.4,5.542733497,WR49,WR,Kansas City Chiefs,-191.6
293,4c610c3e-364f-4780-b72a-8a3e77af2c66,Noah,Gray,216,5.495239497,TE52,TE,Kansas City Chiefs,-77
294,34a01151-40b4-46c3-a76a-81c4c41908c8,Daniel,Jones,169.8,5.4940146,QB23,QB,NY Giants,-124.2
295,c1b46da3-7ffd-4355-a905-8d379c75816e,Zander,Horvath,-,5.473612897,,RB,Los Angeles Chargers,#VALUE!
296,505a131f-6089-45b2-a226-1b9f26ad64ac,Laquon,Treadwell,216,5.463201897,WR165,WR,Jacksonville Jaguars,-80
297,95dd6f00-ff2d-4d97-8dde-83fa1e05258b,Donovan,Peoples-Jones,181.1,5.440084897,WR79,WR,Cleveland Browns,-115.9
298,58f184bb-5d73-4233-a69e-709da45b0ff1,Josh,Gordon,215.9,5.401038497,WR128,WR,Kansas City Chiefs,-82.1
299,d3f7a8b5-225f-481a-9a6f-98834f609d72,Samaje,Perine,215.3,5.383165097,RB72,RB,Cincinnati Bengals,-83.7
300,3b6065f5-3834-4879-8e54-67b8aef5102b,Amari,Rodgers,214.7,5.336949897,WR106,WR,Green Bay Packers,-85.3
301,592e3878-d3ff-4425-84c8-36681473b1d5,Emmanuel,Sanders,215.8,5.330352097,WR116,WR,Buffalo Bills,-85.2
302,8d0cf024-5ee8-4c8c-bf2f-0615303e8688,D'Ernest,Johnson,212.6,5.294626497,RB65,RB,Cleveland Browns,-89.4
303,370de79d-6d69-439e-b718-4b72cc0f5658,Gus,Edwards,169.1,5.030941497,RB52,RB,Baltimore Ravens,-133.9
304,e50962c0-1587-44be-b307-0fd6dfd41609,Nico,Collins,201,5.002561097,WR88,WR,Houston Texans,-103
305,22681576-37d9-4ab2-be91-04256bab76ab,Kyle,Juszczyk,-,4.987682697,,RB,San Francisco 49ers,#VALUE!
306,933ee8b7-ba4b-4dbc-886d-3bc468026f40,J.D.,McKissic,187.2,4.959630897,RB56,RB,Washington Commanders,-118.8
307,0a4bfa98-969c-4434-ad52-7352ca90aa44,Brandon,Bolden,-,4.912847297,,RB,Las Vegas Raiders,#VALUE!
308,4a42a8d3-80c3-42d9-a3dc-72867f765ea2,Davis,Mills,206.7,4.892253,QB28,QB,Houston Texans,-101.3
309,7af53bd2-e8d6-4ba9-890d-1ee7b2c92380,Tyler,Badie,215.9,4.891492497,RB89,RB,Baltimore Ravens,-93.1
310,fd813c74-e20b-43b0-9268-258f1ff874fb,Jameis,Winston,157.9,4.8006579,QB20,QB,New Orleans Saints,-152.1
311,0d4fbe26-9865-4c13-a529-4666ead2761e,Kellen,Mond,-,4.7233029,,QB,Minnesota Vikings,#VALUE!
312,aa40a6ce-5852-4ab0-a32d-9476313f5998,Dalton,Keene,-,4.674657697,,TE,New England Patriots,#VALUE!
313,324a279d-805d-4824-8c15-ddeb39b7fc1b,Jacob,Eason,-,4.6530099,,QB,Seattle Seahawks,#VALUE!
314,ad3c9f06-8833-4a9c-af53-7ac469d2d899,Nick,Westbrook-Ikhine,214.5,4.650704497,WR104,WR,Tennessee Titans,-99.5
315,cd5fe5f1-8df5-48a7-ac00-b536eb42e955,Chris,Evans,213.6,4.607844297,RB67,RB,Cincinnati Bengals,-101.4
316,32453db9-414d-4c37-bb5c-0771b125f21e,Tre'Quan,Smith,216,4.580328297,WR138,WR,New Orleans Saints,-100
317,f184a729-e844-4fdd-96b6-12b4943df4dd,A.J.,Green,187.5,4.532190897,WR84,WR,Arizona Cardinals,-129.5
318,08a380fa-5f9c-425d-9995-d51cf9d22202,Kevin,Harris,216,4.473791897,RB109,RB,New England Patriots,-102
319,d5b99732-fd94-458c-9b5d-3ee3f492b4a2,Trevor,Lawrence,147.9,4.4281875,QB19,QB,Jacksonville Jaguars,-171.1
320,fbd528b9-57a7-4ce1-a83a-0bddd99bc7a7,Eno,Benjamin,215.9,4.237427897,RB84,RB,Arizona Cardinals,-104.1
321,9603b103-2ba7-4a7d-8017-8a97f2aae278,Andy,Isabella,216,4.220543697,WR153,WR,Arizona Cardinals,-105
322,a0326931-81ea-44ad-9bc1-b220d98d6efc,Jake,Luton,-,4.2186615,,QB,Jacksonville Jaguars,#VALUE!
323,0c8ee3ae-a91b-4f74-afdd-d858fe98ca37,Tim,Patrick,125,4.197688697,WR59,WR,Denver Broncos,-198
324,adb2fc4c-9a79-4e96-8a0e-52ce24f45253,Will,Grier,-,4.1913459,,QB,Dallas Cowboys,#VALUE!
325,e982ddfa-fe65-4f28-8012-8ccffa4b8333,Kyren,Williams,215.7,4.181996897,RB78,RB,Los Angeles Rams,-109.3
326,6cadd4e1-40b4-470c-a934-b496a69e803a,Taysom,Hill,196,4.170664897,TE26,TE,New Orleans Saints,-130
327,98e159b5-9d86-4c72-99d0-175f5c39246a,Chris,Moore,-,4.148899297,,WR,Houston Texans,#VALUE!
328,5d8d5575-438e-43cd-89b5-59f6a9073b61,Ian,Thomas,216,4.148899297,TE62,TE,Carolina Panthers,-112
329,e449ed19-370f-42d7-b902-7b912bb2c6f4,Mack,Hollins,216,4.148899297,WR153,WR,Las Vegas Raiders,-113
330,3e3f3588-342c-4f99-b3c1-bb2cc85f88e1,Harrison,Bryant,215.9,4.148899297,TE42,TE,Cleveland Browns,-114.1
331,cdfc7ada-d412-4d8d-b5d2-248891de6371,Parris,Campbell,202.8,4.108147897,WR90,WR,Indianapolis Colts,-128.2
332,8c69a86f-c0d3-4e51-b300-c17db708e07c,Jace,Sternberger,-,4.103711097,,TE,Pittsburgh Steelers,#VALUE!
333,04281c8a-2146-4fe5-a9d5-718cefe491cf,Jermar,Jefferson,-,4.094994697,,RB,Detroit Lions,#VALUE!
334,1f3fa737-6a32-4beb-9eae-9a9134c1148e,Drew,Lock,215.6,4.0810722,QB33,QB,Seattle Seahawks,-118.4
335,4e4ba299-ef08-4ea7-92ed-61e4e96d734c,Tyler,Allgeier,152.6,4.079169897,RB47,RB,Atlanta Falcons,-182.4
336,33211617-2911-45b5-8f28-12f298bc9aec,Jerome,Ford,216,4.079169897,RB109,RB,Cleveland Browns,-120
337,9c41c51b-0c1c-4780-82ef-6ba91cfd7cff,Keaontay,Ingram,213,4.079169897,RB66,RB,Arizona Cardinals,-124
338,bda2c49d-047a-4be8-9323-2001173675cd,Ty,Chandler,215.9,4.079169897,RB89,RB,Minnesota Vikings,-122.1
339,9b85dfa9-836d-451d-9604-5ca16c3c5d8b,Robert,Foster,-,4.071823497,,WR,NY Giants,#VALUE!
340,550b1f8c-95b3-4c3b-afab-04d7075a76d6,Samori,Toure,-,4.069888497,,WR,Green Bay Packers,#VALUE!
341,149eac0f-6fd5-4e34-b2ed-3e3149f0d58d,Odell,Beckham,184,4.063087297,WR82,WR,,-157
342,ee5451d4-a2ba-4a0f-8d2c-02880197c582,Jordan,Matthews,-,4.034227697,,TE,San Francisco 49ers,#VALUE!
