,y,starter,age,max_pts,last_pts,3_yr_trail_avg_fppg,hit_rate,Draft Pick,breakout_age,konami,supporting_cast,games_played_rate,id,year
7,0,0,30.6,136.8,,8.85,0.0,1.1,19.9,0.0,2.5155224836,0.35,Blaine Gabbert,2020
8,0,0,27.7,34.5,34.5,11.5,0.0,6.26,21.0,0.0,1.3433576617,0.1875,Brandon Allen,2020
9,0,0,23.9,,,,,,19.2,,0.529149176,,Brett Rypien,2020
10,0,0,34.6,173.8,25.2,4.333333333333333,0.0,,,0.03333333333333333,0.1547827431,0.5208333333333334,Brian Hoyer,2020
11,0,0,26.5,94.8,,16.1,0.0,3.4,21.8,0.35,1.3955015304,0.34375,C.J. Beathard,2020
12,0,1,31.1,398.4,17.6,16.400000000000002,0.3333333333333333,1.01,21.3,0.22023809523809523,0.1547827431,0.8020833333333334,Cam Newton,2020
13,0,1,27.4,280.8,278.4,19.0,0.0,1.02,21.7,0.020833333333333332,0.80291736,0.875,Carson Wentz,2020
14,0,0,32.3,243.0,108.0,13.800000000000002,0.0,,19.6,0.09722222222222221,1.3971281353,0.6041666666666666,Case Keenum,2020
15,0,0,34.9,162.0,,0.65,0.0,2.26,20.2,0.0,1.7492877441999999,0.275,Chad Henne,2020
16,0,0,33.7,31.6,27.9,5.666666666666667,0.0,,19.9,0.0,0.5663337206,0.13541666666666666,Chase Daniel,2020
17,0,0,25.4,,,,,,,,1.3224260173,,Chris Streveler,2020
18,0,0,33.8,66.0,5.2,7.65,0.0,3.21,20.0,0.0,1.0542549417,0.171875,Colt McCoy,2020
19,0,1,26.8,347.2,347.2,18.96666666666667,0.25,4.37,20.1,0.3125,1.081859506,1.0,Dak Prescott,2020
20,0,1,23.0,223.6,223.6,17.2,0.0,1.06,19.3,0.15384615384615385,1.0542549417,0.8125,Daniel Jones,2020
21,0,0,24.8,60.5,60.5,12.1,0.0,,20.1,0.0,0.5663337206,0.3125,David Blough,2020
22,0,1,29.2,284.8,252.8,14.666666666666666,0.0,2.04,20.4,0.0625,1.5893643043999999,0.9791666666666666,Derek Carr,2020
23,1,1,24.7,340.8,330.0,22.666666666666668,0.6666666666666666,1.12,20.0,0.3549603174603175,1.1363971377,0.7916666666666666,Deshaun Watson,2020
24,0,1,41.4,347.2,228.8,19.400000000000002,0.6666666666666666,2.01,19.6,0.16085858585858584,1.2958184643,0.9270833333333334,Drew Brees,2020
25,0,1,22.6,71.0,71.0,14.2,0.0,2.1,18.8,0.0,0.529149176,0.3125,Drew Lock,2020
26,0,1,23.1,81.9,81.9,9.1,0.0,1.15,21.3,0.0,0.1972780629,0.5625,Dwayne Haskins,2020
27,0,0,24.7,,,,,5.28,,,2.0395018190000003,,Easton Stick,2020
28,0,1,24.0,229.6,229.6,16.4,0.0,6.05,21.3,0.0,0.613354873,0.875,Gardner Minshew,2020
29,0,0,28.9,1.6,-0.5,0.75,0.0,6.38,22.1,0.0,1.3971281353,0.1875,Garrett Gilbert,2020
30,0,0,29.7,163.8,,2.1999999999999997,0.0,2.07,19.9,0.0,2.0651604843,0.2875,Geno Smith,2020
31,0,0,27.5,220.5,220.5,9.266666666666667,0.0,3.29,21.7,0.1722222222222222,0.691655632,0.59375,Jacoby Brissett,2020
32,0,0,24.1,,,,,6.1,23.4,,0.613354873,,Jake Luton,2020
33,0,0,21.8,,,,,2.21,18.1,,0.80291736,,Jalen Hurts,2020
34,0,0,26.4,328.0,328.0,18.599999999999998,0.2,1.01,19.7,0.07677738927738928,1.2958184643,0.9,Jameis Winston,2020
35,0,1,25.6,318.4,264.0,17.966666666666665,0.25,1.01,18.9,0.10555555555555556,1.311421597,0.84375,Jared Goff,2020
36,0,0,23.8,-0.6,-0.6,-0.2,0.0,4.31,19.1,0.0,0.1547827431,0.1875,Jarrett Stidham,2020
37,0,0,27.1,84.8,61.2,15.5,0.0,6.32,18.4,0.29166666666666663,0.529149176,0.34375,Jeff Driskel,2020
38,0,1,28.6,256.0,256.0,15.866666666666667,0.0,2.3,19.8,0.07638888888888888,1.3955015304,0.4166666666666667,Jimmy Garoppolo,2020
39,0,1,23.5,,,,,1.01,21.7,,1.3433576617,,Joe Burrow,2020
40,0,0,35.4,275.2,88.0,13.066666666666668,0.0,1.18,21.6,0.020833333333333332,0.3696471813,0.78125,Joe Flacco,2020
41,0,0,33.6,5.7,,1.25,0.0,6.3,21.8,0.0,1.0542549417,0.15,Joe Webb,2020
42,0,0,24.6,,,,,,20.9,,1.311421597,,John Wolford,2020
43,1,1,24.0,291.2,291.2,18.2,0.0,1.07,20.3,0.6145833333333333,0.9675985626,0.875,Josh Allen,2020
44,0,0,25.4,2.0,,0.4,0.0,4.29,19.6,0.0,0.462750911,0.3125,Joshua Dobbs,2020
45,1,0,22.2,,,,,1.06,18.5,,2.0395018190000003,,Justin Herbert,2020
46,0,0,23.3,,,,,,,,0.529149176,,Kendall Hinton,2020
47,1,1,31.799999999999997,312.0,249.0,17.566666666666666,0.3333333333333333,4.07,21.0,0.12638888888888888,1.674383238,0.8854166666666666,Kirk Cousins,2020
48,0,0,24.2,193.7,193.7,14.100000000000001,0.0,,18.5,0.3269230769230769,0.1972780629,0.46875,Kyle Allen,2020
49,1,1,22.8,291.2,291.2,18.2,0.0,1.01,21.1,0.25,1.3224260173,1.0,Kyler Murray,2020
50,1,1,23.4,423.0,423.0,19.1,0.5,1.32,18.7,0.38958333333333334,0.820716865,0.96875,Lamar Jackson,2020
51,0,0,24.5,,,,,7.31,20.8,,1.329435846,,Logan Woodside,2020
52,0,0,26.6,268.5,86.8,13.5,0.0,1.02,18.9,0.15873015873015872,1.5893643043999999,0.7875,Marcus Mariota,2020
53,0,0,24.9,118.0,118.0,11.8,0.0,3.12,20.1,0.0,0.462750911,0.625,Mason Rudolph,2020
54,0,0,29.7,84.7,9.0,12.8,0.0,4.01,20.0,0.0,0.9675985626,0.175,Matt Barkley,2020
55,0,1,35.1,356.8,279.0,18.633333333333333,0.3333333333333333,1.03,20.3,0.08472222222222221,1.5121190163,0.9895833333333334,Matt Ryan,2020
56,0,0,39.0,32.0,32.0,3.2,0.0,3.27,21.2,0.0,1.5121190163,0.175,Matt Schaub,2020
57,0,1,32.3,302.4,171.2,17.599999999999998,0.16666666666666666,1.01,19.6,0.0,0.5663337206,0.9166666666666666,Matthew Stafford,2020
58,0,0,30.5,166.4,4.2,5.766666666666667,0.0,3.11,21.7,0.0,0.613354873,0.2916666666666667,Mike Glennon,2020
59,0,1,25.8,267.4,211.5,14.933333333333335,0.0,1.02,22.0,0.1714285714285714,1.0041943043,0.8541666666666666,Mitchell Trubisky,2020
60,0,0,26.7,7.6,,4.949999999999999,0.0,6.12,19.9,0.0,0.80291736,0.09375,Nate Sudfeld,2020
61,0,0,26.1,20.0,,4.4,0.0,5.28,21.3,0.125,1.5893643043999999,0.25,Nathan Peterman,2020
62,0,0,31.4,129.6,37.6,10.1,0.0,3.25,20.6,0.0,1.0041943043,0.3854166666666667,Nick Foles,2020
63,0,0,25.2,131.2,-0.3,8.049999999999999,0.0,,20.5,0.0,1.3955015304,0.28125,Nick Mullens,2020
64,0,0,25.3,,,,,,18.5,,1.1170299849,,P.J. Walker,2020
65,1,1,24.7,427.2,289.8,19.599999999999998,0.3333333333333333,1.1,19.0,0.08928571428571429,1.7492877441999999,0.6458333333333334,Patrick Mahomes,2020
66,0,1,38.5,292.8,252.8,17.066666666666666,0.0,1.04,18.7,0.0,0.691655632,1.0,Philip Rivers,2020
67,0,0,30.299999999999997,213.2,16.8,1.5999999999999999,0.0,1.02,18.6,0.0,0.820716865,0.4375,Robert Griffin III,2020
68,1,1,31.5,355.2,331.2,20.633333333333336,0.8333333333333334,3.12,19.8,0.125,2.0651604843,1.0,Russell Wilson,2020
69,0,0,25.4,26.7,26.7,8.9,0.0,4.02,21.7,0.0,2.5155224836,0.1875,Ryan Finley,2020
70,0,1,37.5,300.8,252.0,17.2,0.16666666666666666,7.36,20.8,0.1722222222222222,0.4293176128,0.7395833333333334,Ryan Fitzpatrick,2020
71,1,1,31.9,291.2,228.0,16.25,0.0,1.08,22.1,0.16666666666666666,1.329435846,0.85,Ryan Tannehill,2020
72,0,1,23.0,196.3,196.3,14.6,0.0,1.03,19.3,0.11538461538461539,0.3696471813,0.8125,Sam Darnold,2020
73,0,0,27.2,17.0,,2.0,0.0,,19.5,0.0,0.1972780629,0.1875,Taylor Heinicke,2020
74,0,1,27.6,208.0,92.7,3.7000000000000006,0.0,1.32,18.8,0.0,1.1170299849,0.5375,Teddy Bridgewater,2020
75,0,0,25.7,0.0,0.0,0.0,0.0,,,0.0,1.6447431918,0.1875,Tim Boyle,2020
76,1,1,42.8,352.0,270.4,17.933333333333334,0.16666666666666666,6.33,21.1,0.10416666666666667,2.5155224836,0.9583333333333334,Tom Brady,2020
77,0,0,24.8,0.1,0.1,0.1,0.0,6.24,21.0,0.0,0.820716865,0.0625,Trace McSorley,2020
78,0,0,22.3,,,,,1.05,20.5,,0.4293176128,,Tua Tagovailoa,2020
79,0,0,28.4,-2.0,,-2.0,0.0,,18.7,0.0,1.0041943043,0.0625,Tyler Bray,2020
80,0,0,22.3,,,,,,21.6,,0.820716865,,Tyler Huntley,2020
81,0,1,30.799999999999997,274.4,6.0,9.166666666666666,0.0,6.15,20.1,0.1722222222222222,2.0395018190000003,0.5520833333333334,Tyrod Taylor,2020
0,1,1,37.5,388.2592,388.2592,20.288733333333337,0.7142857142857143,1.24,19.8,0.125,1.802440512,0.9196428571428571,Aaron Rodgers,2021
1,0,1,33.6,268.8,144.8997,15.490899999999998,0.0,2.03,20.9,0.10256410256410257,0.5334131512,0.8571428571428571,Andy Dalton,2021
2,0,1,26.1,256.6208,256.6208,16.4796,0.0,1.01,18.4,0.08333333333333333,0.8893041395,0.9583333333333334,Baker Mayfield,2021
3,0,1,39.3,348.8,277.2195,15.727100000000002,0.2857142857142857,1.11,19.5,0.0625,0.6725705174000001,0.8035714285714286,Ben Roethlisberger,2021
4,0,0,31.6,136.8,15.32,4.215,0.0,1.1,19.9,0.0,2.9821219406,0.3333333333333333,Blaine Gabbert,2021
5,0,0,28.7,53.7,53.7,11.120000000000001,0.0,6.26,21.0,0.0,1.7668351902000001,0.25,Brandon Allen,2021
6,0,0,24.9,15.3,15.3,5.1,0.0,,19.2,0.0,0.4467719115,0.1875,Brett Rypien,2021
7,0,0,35.6,173.8,3.0,3.0666666666666664,0.0,,,0.0,0.17694450290000002,0.45535714285714285,Brian Hoyer,2021
8,0,0,27.5,94.8,52.2798,12.55665,0.0,3.4,21.8,0.1,0.7378496639000001,0.3541666666666667,C.J. Beathard,2021
9,0,0,32.1,398.4,270.9795,15.888433333333333,0.2857142857142857,1.01,21.3,0.36190476190476195,1.0709873943000001,0.8214285714285714,Cam Newton,2021
10,0,1,28.4,280.8,213.3996,17.727766666666668,0.0,1.02,21.7,0.15972222222222224,0.9350926802,0.85,Carson Wentz,2021
11,0,0,33.3,243.0,1.84,8.706666666666669,0.0,,19.6,0.075,0.8893041395,0.5357142857142857,Case Keenum,2021
12,0,0,35.9,162.0,23.7201,4.70335,0.0,2.26,20.2,0.16666666666666666,2.2035640638,0.2604166666666667,Chad Henne,2021
13,0,0,34.7,31.6,14.16,6.913333333333334,0.0,,19.9,0.0,1.8078298734,0.15178571428571427,Chase Daniel,2021
14,0,0,26.4,8.7,8.7,2.175,0.0,,,0.0,1.1218152021,0.25,Chris Streveler,2021
15,0,0,34.8,66.0,19.2,6.7,0.0,3.21,20.0,0.0,1.1218152021,0.1875,Colt McCoy,2021
16,0,0,27.5,1.4,,,0.0,,20.8,,1.0771049973,0.125,Cooper Rush,2021
17,1,1,27.8,347.2,139.64,22.575999999999997,0.2,4.37,20.1,0.3875,1.0771049973,0.8625,Dak Prescott,2021
18,0,1,24.0,223.6,190.0206,15.38645,0.0,1.06,19.3,0.11263736263736264,0.6520534330000001,0.84375,Daniel Jones,2021
19,0,0,25.8,60.5,2.76,7.43,0.0,,20.1,0.0,0.940532783,0.1875,David Blough,2021
20,0,0,22.6,,,,,3.03,20.9,,0.4944087894,,Davis Mills,2021
21,0,0,26.4,,,,,3.23,18.6,,1.1571183207,,Davis Webb,2021
22,0,1,30.2,284.8,281.12,15.790000000000001,0.0,2.04,20.4,0.125,1.432677679,0.9821428571428571,Derek Carr,2021
23,0,0,23.6,196.3195,196.3195,14.650749999999999,0.0,2.1,18.8,0.11538461538461539,0.4467719115,0.5625,Drew Lock,2021
24,0,0,23.4,,,,,,20.7,,0.954576227,,Feleipe Franks,2021
25,0,0,25.0,229.6,165.6603,17.40335,0.0,6.05,21.3,0.05555555555555555,0.4009713891,0.71875,Gardner Minshew,2021
26,0,0,29.9,15.52,15.52,5.673333333333333,0.0,6.38,22.1,0.0,0.792143299,0.14583333333333334,Garrett Gilbert,2021
27,0,0,30.7,163.8,1.12,0.36000000000000004,0.0,2.07,19.9,0.0,1.547497519,0.25,Geno Smith,2021
28,0,0,23.2,,,,,4.28,20.4,,0.9055157186999999,,Ian Book,2021
29,0,0,23.5,,,,,4.16,21.8,,0.9350926802,,Jacob Eason,2021
30,0,0,28.5,220.5,20.5799,5.456966666666666,0.0,3.29,21.7,0.17979797979797976,0.8527606398,0.6125,Jacoby Brissett,2021
31,0,0,22.8,,,,,5.22,19.1,,1.1571183207,,Jake Fromm,2021
32,1,1,22.8,113.4405,113.4405,7.5627,0.0,2.21,18.1,0.2,0.4009713891,0.9375,Jalen Hurts,2021
33,0,1,27.4,328.0,2.4,13.4,0.16666666666666666,1.01,19.7,0.05113636363636364,0.9055157186999999,0.7916666666666666,Jameis Winston,2021
34,0,1,26.6,318.4,252.9795,17.7551,0.2,1.01,18.9,0.1722222222222222,0.940532783,0.8625,Jared Goff,2021
35,0,0,28.1,84.8,32.0799,13.897766666666667,0.0,6.32,18.4,0.19444444444444442,0.4944087894,0.2916666666666667,Jeff Driskel,2021
36,0,1,29.6,256.0,69.3402,14.618899999999998,0.0,2.3,19.8,0.020833333333333332,1.7207524305,0.4107142857142857,Jimmy Garoppolo,2021
37,1,1,24.5,178.72,178.72,17.872,0.0,1.01,21.7,0.3,1.7668351902000001,0.625,Joe Burrow,2021
38,0,0,36.4,275.2,57.76,12.817333333333332,0.0,1.18,21.6,0.0,0.4009713891,0.7142857142857143,Joe Flacco,2021
39,0,0,25.6,13.84,13.84,13.84,0.0,,20.9,0.0,2.0312559945,0.0625,John Wolford,2021
40,0,0,22.6,,,,,1.26,19.8,,1.802440512,,Jordan Love,2021
41,1,1,25.0,406.0608,406.0608,20.59293333333333,0.3333333333333333,1.07,20.3,0.5763888888888888,1.1571183207,0.9166666666666666,Josh Allen,2021
42,0,0,35.1,49.6,,12.4,0.0,5.25,19.3,0.25,1.7207524305,0.1875,Josh Johnson,2021
43,0,0,24.3,124.6,,6.75,0.0,1.1,18.6,0.0,0.954576227,0.59375,Josh Rosen,2021
44,0,0,22.2,,,,,1.11,20.5,,0.5334131512,,Justin Fields,2021
45,1,1,23.2,342.84,342.84,22.856,1.0,1.06,18.5,0.3333333333333333,1.8078298734,0.9375,Justin Herbert,2021
46,0,0,21.9,,,,,3.02,19.2,,2.015515303,,Kellen Mond,2021
47,0,0,24.3,-0.78,-0.78,-0.78,0.0,,,0.0,0.4467719115,0.0625,Kendall Hinton,2021
48,0,0,28.6,38.8,,,0.0,5.25,20.9,,1.7192847141,0.21875,Kevin Hogan,2021
49,1,1,32.8,319.2,319.2,18.150000000000002,0.42857142857142855,4.07,21.0,0.06388888888888888,2.015515303,0.9017857142857143,Kirk Cousins,2021
50,0,0,25.9,,,,,,21.1,,1.802440512,,Kurt Benkert,2021
51,0,0,25.2,193.7,46.0,13.233333333333334,0.0,,18.5,0.30128205128205127,0.792143299,0.3958333333333333,Kyle Allen,2021
52,1,1,23.8,390.7408,390.7408,21.31065,0.5,1.01,21.1,0.46875,1.1218152021,1.0,Kyler Murray,2021
53,0,1,24.4,423.0,341.7795,20.328433333333333,0.6666666666666666,1.32,18.7,0.4152777777777778,0.48366311679999996,0.9583333333333334,Lamar Jackson,2021
54,0,0,25.5,1.2798,1.2798,0.2133,0.0,7.31,20.8,0.0,1.7192847141,0.375,Logan Woodside,2021
55,0,1,22.7,,,,,1.15,22.0,,0.17694450290000002,,Mac Jones,2021
56,0,0,27.6,268.5,26.84,17.44666666666667,0.0,1.02,18.9,0.38095238095238093,1.432677679,0.6666666666666666,Marcus Mariota,2021
57,0,0,25.9,118.0,19.36,7.836,0.0,3.12,20.1,0.0,0.6725705174000001,0.46875,Mason Rudolph,2021
58,0,1,36.1,356.8,293.44,19.74666666666667,0.2857142857142857,1.03,20.3,0.12638888888888888,0.954576227,0.9910714285714286,Matt Ryan,2021
59,1,1,33.3,302.4,270.56,17.403333333333332,0.14285714285714285,1.01,19.6,0.0,2.0312559945,0.9285714285714286,Matthew Stafford,2021
60,0,0,31.5,166.4,65.58,6.905333333333334,0.0,3.11,21.7,0.0,0.6520534330000001,0.29464285714285715,Mike Glennon,2021
61,0,0,26.2,,,,,5.34,21.5,,0.46876919370000003,,Mike White,2021
62,0,0,26.8,267.4,161.7,16.456666666666667,0.0,1.02,22.0,0.1492063492063492,1.1571183207,0.796875,Mitchell Trubisky,2021
63,0,0,27.1,20.0,1.9,3.45,0.0,5.28,21.3,0.125,1.432677679,0.1875,Nathan Peterman,2021
64,0,0,32.4,129.6,112.1796,12.5548,0.0,3.25,20.6,0.037037037037037035,0.5334131512,0.4107142857142857,Nick Foles,2021
65,0,0,26.2,131.2,128.28,9.642666666666665,0.0,,20.5,0.0,0.8893041395,0.3958333333333333,Nick Mullens,2021
66,0,0,26.3,13.52,13.52,3.38,0.0,,18.5,0.0,1.0709873943000001,0.25,P.J. Walker,2021
67,1,1,25.7,427.2,380.4,24.25333333333333,0.5,1.1,19.0,0.13373015873015873,2.2035640638,0.71875,Patrick Mahomes,2021
68,0,1,32.5,372.7808,372.7808,20.9996,0.8571428571428571,3.12,19.8,0.10416666666666667,1.547497519,1.0,Russell Wilson,2021
69,0,1,38.5,300.8,161.7399,18.9237,0.14285714285714285,7.36,20.8,0.24629629629629626,0.792143299,0.7142857142857143,Ryan Fitzpatrick,2021
70,0,1,32.9,351.36,351.36,18.153333333333332,0.16666666666666666,1.08,22.1,0.2569444444444444,1.7192847141,0.875,Ryan Tannehill,2021
71,0,1,24.0,196.3,145.02,13.761666666666665,0.0,1.03,19.3,0.13247863247863248,1.0709873943000001,0.7916666666666666,Sam Darnold,2021
72,0,0,22.7,,,,,6.33,19.9,,0.9350926802,,Sam Ehlinger,2021
73,0,0,29.1,5.0,,0.1,0.0,3.25,20.4,0.0,2.015515303,0.1625,Sean Mannion,2021
74,0,0,28.2,17.0,11.68,7.54,0.0,,19.5,0.0,0.792143299,0.14583333333333334,Taylor Heinicke,2021
75,0,1,28.6,252.2205,252.2205,9.738233333333334,0.0,1.32,18.8,0.1111111111111111,0.4467719115,0.6041666666666666,Teddy Bridgewater,2021
76,0,0,26.7,0.0,-0.9,-0.05625,0.0,,,0.0,0.940532783,0.34375,Tim Boyle,2021
77,1,1,43.8,352.0,349.92,18.99,0.2857142857142857,6.33,21.1,0.16666666666666666,2.9821219406,0.9642857142857143,Tom Brady,2021
78,0,1,21.7,,,,,1.01,19.9,,0.7378496639000001,,Trevor Lawrence,2021
79,0,0,29.4,196.0,,0.1,0.0,,21.7,0.0,0.9055157186999999,0.421875,Trevor Siemian,2021
80,0,0,21.1,,,,,1.03,,,1.7207524305,,Trey Lance,2021
81,0,1,23.3,140.46,140.46,14.046,0.0,1.05,20.5,0.3,0.8527606398,0.625,Tua Tagovailoa,2021
82,0,0,23.3,2.9,2.9,1.45,0.0,,21.6,0.0,0.48366311679999996,0.125,Tyler Huntley,2021
83,0,1,31.799999999999997,274.4,9.02,5.636666666666667,0.0,6.15,20.1,0.08333333333333333,0.4944087894,0.49107142857142855,Tyrod Taylor,2021
84,0,1,21.8,,,,,1.02,19.1,,0.46876919370000003,,Zach Wilson,2021
