,Full Name,0,1,fpts_2020
38,Deebo Samuel,0.63402176,0.36597824,80.70020000000001
39,Saquon Barkley,0.64407384,0.35592613,15.4
40,David Montgomery,0.65091467,0.34908533,264.7995
41,Devin Singletary,0.6759678,0.32403216,143.6
42,Kenny Golladay,0.71836853,0.28163144,65.8
43,Cooper Kupp,0.7322156,0.26778442,208.6995
44,Evan Engram,0.73414713,0.26585287,141.0
45,James Robinson,0.7345805,0.2654195,250.3998
46,Le'Veon Bell,0.75212896,0.24787103,74.5998
47,A.J. Green,0.7538513,0.2461487,111.2992
48,Justin Jefferson,0.7541232,0.24587679,274.2
49,James Conner,0.7601521,0.23984791,164.5995
50,Amari Cooper,0.76187706,0.23812291,236.8
51,Zach Ertz,0.7676943,0.23230572,77.5005
52,Brandon Aiyuk,0.7709171,0.22908287,184.5
53,Odell Beckham,0.7798999,0.22010009,86.8203
54,D.J. Chark,0.7815769,0.21842311,153.6002
55,Todd Gurley,0.78441197,0.21558803,163.20000000000002
56,Jordan Howard,0.78507614,0.21492387,30.6999
57,Hunter Henry,0.78743947,0.21256053,145.3004
58,Kareem Hunt,0.80212593,0.19787408,218.4992
59,Darius Slayton,0.81078315,0.18921684,141.0
60,Courtland Sutton,0.8178713,0.18212873,9.6
61,DeVante Parker,0.8307388,0.16926123,166.3004
62,Jalen Reagor,0.8314265,0.16857347,87.2003
63,Cam Akers,0.8346816,0.16531844,101.8004
64,Melvin Gordon,0.83587825,0.16412173,198.4005
65,Larry Fitzgerald,0.84075725,0.15924275,100.8995
66,D.J. Moore,0.8441851,0.1558149,211.5
67,Jarvis Landry,0.8454429,0.15455708,187.9605
68,DeSean Jackson,0.8531206,0.14687939,44.800000000000004
69,Terry McLaurin,0.85567665,0.14432338,223.8
70,Sammy Watkins,0.8559971,0.14400293,88.4
71,Tee Higgins,0.85990757,0.14009243,194.6
72,Myles Gaskin,0.8621566,0.13784339,164.20000000000002
73,Ke'Shawn Vaughn,0.86449945,0.13550054,23.3
74,Corey Davis,0.8764999,0.123500116,191.3996
75,D'Andre Swift,0.8772247,0.12277533,189.79999999999998
76,Preston Williams,0.8772433,0.122756705,74.8
77,CeeDee Lamb,0.8784036,0.12159639,217.6992
78,Bryan Edwards,0.88153684,0.11846318,36.3
79,Christian Kirk,0.8859657,0.114034265,146.3994
80,Mike Williams,0.8903289,0.10967113,153.7005
81,Michael Gallup,0.8948845,0.10511545,173.3008
82,Golden Tate,0.90145934,0.09854065,86.52
83,Miles Sanders,0.9015954,0.0984046,170.39999999999998
84,Sterling Shepard,0.90328604,0.09671394,162.5004
85,Hunter Renfrow,0.9120494,0.08795058,131.6
86,Benny Snell,0.9174957,0.082504295,74.9008
87,J.K. Dobbins,0.92139137,0.07860866,168.4995
88,David Johnson,0.92538685,0.07461318,179.4996
89,Austin Hooper,0.92611957,0.07388043,113.5004
90,JuJu Smith-Schuster,0.9273269,0.072673105,234.0992
91,Jamison Crowder,0.9280646,0.07193542,172.02
92,Alshon Jeffery,0.930512,0.06948799,23.4997
93,Duke Johnson,0.93296725,0.06703274,84.3997
94,Will Dissly,0.9333852,0.06661483,61.1008
95,Jerry Jeudy,0.938683,0.061317023,157.6
96,Marvin Jones,0.9421523,0.057847682,227.8
97,A.J. Dillon,0.9444693,0.05553074,40.299600000000005
98,Kaden Smith,0.94481474,0.05518526,29.2005
99,Sony Michel,0.94666296,0.053337056,75.3003
100,Phillip Lindsay,0.94750184,0.05249815,66.0
101,Zack Moss,0.94779444,0.05220557,101.6002
102,James White,0.94801414,0.051985856,116.6004
103,Laviska Shenault,0.9480439,0.051956143,157.09959999999998
104,Dede Westbrook,0.94998324,0.050016753,-0.6
105,Clyde Edwards-Helaire,0.95009875,0.049901262,176.00050000000002
106,Marlon Mack,0.95063937,0.04936062,8.6
107,Emmanuel Sanders,0.9507731,0.049226876,164.7996
108,Diontae Johnson,0.95298713,0.047012858,221.8005
109,Darrell Henderson,0.9535534,0.046446636,130.3005
110,Kerryon Johnson,0.9535734,0.046426598,71.8
111,Mark Andrews,0.95409614,0.04590388,170.1
112,Jamaal Williams,0.9564879,0.043512095,127.1004
113,Curtis Samuel,0.95730275,0.042697273,212.10000000000002
114,Henry Ruggs,0.9584555,0.0415445,84.0996
115,Antonio Gibson,0.9590047,0.040995322,202.2006
116,Marquise Brown,0.9611033,0.038896695,183.0
117,John Ross,0.9625013,0.03749873,3.6999000000000004
118,N'Keal Harry,0.9632295,0.036770504,73.9004
119,Randall Cobb,0.9636903,0.03630974,100.1
120,Ashton Dulin,0.96572286,0.03427715,9.4003
121,T.Y. Hilton,0.9660268,0.033973217,164.2005
122,J.J. Arcega-Whiteside,0.9660583,0.033941705,20.5
123,Alex Collins,0.9661898,0.033810172,21.099899999999998
124,Andy Isabella,0.9670695,0.032930516,54.8002
125,Denzel Mims,0.968113,0.031886987,60.6996
126,Tarik Cohen,0.9688742,0.031125788,17.4999
127,Ronald Jones,0.9698447,0.03015529,186.2994
128,Adrian Peterson,0.9704801,0.029519927,124.4992
129,Kenny Stills,0.9706555,0.029344505,31.400000000000002
130,Parris Campbell,0.9710078,0.028992172,14.7
131,Tyler Johnson,0.97109896,0.02890105,40.89960000000001
132,Donald Parham,0.971155,0.028845029,43.8997
133,Devonta Freeman,0.97119313,0.028806878,36.0
134,K.J. Hamler,0.97154117,0.028458832,90.1004
135,Michael Warren,0.97200876,0.027991228,0.0
136,Rico Dowdle,0.9723397,0.02766033,2.4
137,Tyler Higbee,0.97274286,0.027257163,128.2005
138,John Brown,0.972953,0.027046977,96.8004
139,Rob Gronkowski,0.97525245,0.024747547,149.3008
140,T.J. Yeldon,0.97595036,0.02404962,16.200000000000003
141,Noah Fant,0.9760642,0.023935791,149.2995
142,Tevin Coleman,0.9769626,0.023037365,12.7
143,Eric Ebron,0.97822213,0.021777838,141.7995
144,Mecole Hardman,0.978637,0.021362996,128.0992
145,Auden Tate,0.979306,0.020694043,28.9998
146,Chase Claypool,0.98003846,0.019961556,214.9008
147,Xavier Jones,0.9803463,0.019653661,0.0
148,Greg Ward,0.98037654,0.019623458,133.0992
149,Darrynton Evans,0.98061556,0.019384457,16.1
150,Mohamed Sanu,0.9807133,0.019286668,44.0
151,Nelson Agholor,0.9812759,0.018724063,185.6
152,Chase Edmonds,0.9822761,0.017723942,168.0
153,Travis Homer,0.98233134,0.017668672,32.7996
154,Anthony McFarland,0.9823387,0.01766129,22.6996
155,Dez Bryant,0.982679,0.017320981,22.6998
156,Ted Ginn,0.9827676,0.017232422,7.0002
157,Royce Freeman,0.98331106,0.01668892,37.1008
158,KeeSean Johnson,0.98333144,0.016668573,32.3
159,Alexander Mattison,0.983634,0.016366031,86.8998
160,T.J. Hockenson,0.98385906,0.016140934,175.3008
161,James Washington,0.98401874,0.015981274,99.2
162,O.J. Howard,0.9840815,0.015918495,37.6
163,Justin Jackson,0.9841835,0.015816484,65.3004
164,LeSean McCoy,0.9848927,0.015107283,28.2
165,Jared Cook,0.9850707,0.014929312,127.39949999999999
166,Scott Miller,0.9854468,0.014553177,102.4992
167,Javon Leake,0.98587865,0.014121338,0.0
168,Jaylen Samuels,0.9859479,0.014052107,16.3996
169,Cole Kmet,0.9860581,0.01394191,62.0
170,Hunter Bryant,0.9861287,0.013871304,5.4
171,Van Jefferson,0.9862281,0.013771893,46.8992
172,Jordan Matthews,0.9863131,0.013686904,0.0
173,Irv Smith,0.98638123,0.013618786,98.4997
174,Rashaad Penny,0.98649067,0.013509315,3.3998999999999997
175,D'Onta Foreman,0.98672366,0.013276349,16.9998
176,Isaiah Ford,0.9868898,0.013110248,55.599999999999994
177,Latavius Murray,0.9869828,0.013017181,136.2
178,Dallas Goedert,0.9871728,0.012827215,116.3998
179,Kristian Wilkerson,0.9872741,0.012725919,0.0
180,Mike Davis,0.9874304,0.012569612,206.5005
181,Mike Davis,0.9874304,0.012569612,206.5005
182,Elijah Holyfield,0.98749393,0.012506042,0.0
183,Anthony Miller,0.9877367,0.012263308,108.7008
184,Cole Beasley,0.98784184,0.012158138,207.49949999999998
185,Nyheim Hines,0.9881274,0.011872595,193.2
186,Gabriel Davis,0.98836946,0.0116305435,136.9008
187,Olamide Zaccheaus,0.98875743,0.011242589,53.399499999999996
188,Salvon Ahmed,0.98878884,0.011211131,69.0
189,Michael Pittman,0.9889374,0.011062646,98.90010000000001
190,Derek Carrier,0.989102,0.010897984,2.4
191,Andre Roberts,0.98947453,0.01052544,3.1005
192,Kevin White,0.98951465,0.01048538,0.0
193,Jason Witten,0.989589,0.010410996,31.9008
194,Antonio Gandy-Golden,0.98986506,0.010134907,3.4998000000000005
195,Tony Jones,0.989913,0.010087006,1.3
196,Marquez Callaway,0.9900523,0.009947692,42.3005
197,Antonio Callaway,0.99027634,0.00972369,4.0
198,J.J. Taylor,0.9904758,0.009524199,12.4002
199,Keke Coutee,0.99057496,0.009425038,87.0
200,Chris Conley,0.99061066,0.00938937,97.0995
201,DeeJay Dallas,0.99078256,0.009217427,56.9004
202,Chris Thompson,0.99079,0.009209963,42.6
203,James Proche,0.99084365,0.009156336,2.3996
204,Jonnu Smith,0.9908602,0.009139765,140.2005
205,Donte Moncrief,0.9908602,0.009139765,2.8998
206,Jonathan Ward,0.9909575,0.009042505,8.1004
207,Keelan Cole,0.99105996,0.008940034,155.4
208,Dion Lewis,0.9910789,0.008921113,57.2
209,Caleb Wilson,0.9910983,0.008901712,0.0
210,DeMichael Harris,0.9913767,0.008623306,22.5001
211,Sewo Olonilua,0.99159235,0.008407637,0.0
212,Zach Pascal,0.99160224,0.008397732,136.9008
213,Matt Breida,0.99161863,0.008381353,42.0
214,Ja'Marcus Bradley,0.9916791,0.0083209155,11.0001
215,Colby Parkinson,0.991756,0.008244004,3.5999999999999996
216,Trayveon Williams,0.99176985,0.008230133,21.7
217,Jimmy Graham,0.99197286,0.008027122,143.6
218,Donovan Peoples-Jones,0.99198854,0.008011432,58.4004
219,Lynn Bowden,0.992012,0.007987949,53.58
220,Levante Bellamy,0.99219006,0.0078099566,2.6
221,Isaiah Coulter,0.99233466,0.007665352,0.0
222,Breshad Perriman,0.99245614,0.007543867,99.09960000000001
223,Danny Amendola,0.9924674,0.0075325686,106.39999999999999
224,Freddie Swain,0.9924999,0.007500092,40.8992
225,Dezmon Patmon,0.9924999,0.007500092,0.0
226,Patrick Laird,0.9925217,0.007478305,22.0
227,Frank Gore,0.9925457,0.007454273,100.19999999999999
228,Reggie Begelton,0.99254894,0.0074510593,0.0
229,John Hightower,0.9926157,0.0073842783,28.800199999999997
230,Justice Hill,0.9927478,0.0072522033,12.9996
231,Sean McKeon,0.99286765,0.007132374,0.0
232,Tyler Eifert,0.9929275,0.007072513,82.9005
233,Penny Hart,0.99296886,0.0070311176,3.2006
234,Carlos Hyde,0.9930293,0.0069707003,84.9
235,Kahale Warring,0.9930336,0.006966401,6.5001999999999995
236,Craig Reynolds,0.99303377,0.006966216,1.7
237,Miles Boykin,0.993051,0.0069490024,69.6
238,Adam Trautman,0.9931252,0.006874796,38.1
239,Dexter Williams,0.993128,0.006871993,0.8001
240,Robby Anderson,0.9931365,0.0068634823,224.0992
241,Jason Moore,0.9932763,0.0067237117,0.0
242,Maxx Williams,0.9933495,0.0066505,24.2001
243,Austin Carr,0.9933989,0.006601097,11.7
244,Quintez Cephus,0.9935503,0.0064497124,66.9006
245,Boston Scott,0.9936082,0.0063918205,95.6
246,Brycen Hopkins,0.9936702,0.0063298033,0.0
247,Tavon Austin,0.9937373,0.006262744,5.0
248,Bo Scarbrough,0.99382085,0.006179171,3.1
249,Hakeem Butler,0.99382275,0.0061772563,0.0
250,Olabisi Johnson,0.9938764,0.0061235796,34.9
251,Kyle Rudolph,0.99387985,0.00612015,65.4
252,Tajae Sharpe,0.99391663,0.006083381,0.0
253,Josiah Deguara,0.9940054,0.0059945933,2.2
254,Devin Duvernay,0.9940054,0.0059945933,53.1008
255,Jordan Reed,0.9940514,0.0059486097,73.1
256,Theo Riddick,0.9940555,0.005944472,10.7
257,David Njoku,0.9940953,0.005904661,52.30030000000001
258,Jeremy Cox,0.99416393,0.0058360943,0.0
259,Jack Doyle,0.9942261,0.0057738842,64.1004
260,Lamical Perine,0.99428207,0.0057179555,52.5
261,Jeff Badet,0.9945231,0.0054769055,0.0
262,Darnell Mooney,0.99454063,0.0054593547,152.0992
263,Allen Lazard,0.9945631,0.005436882,97.8
264,Dalton Keene,0.99457395,0.005426022,4.6002
265,Steven Sims,0.9946144,0.005385602,57.300000000000004
266,Deontay Burnett,0.9946412,0.005358821,4.9
267,Nick Keizer,0.99467987,0.0053201225,10.2992
268,Giovani Bernard,0.9946956,0.0053044255,158.0992
269,Tre'Quan Smith,0.99470437,0.0052956445,103.1002
270,Ty Johnson,0.9947061,0.005293889,63.299600000000005
271,Rex Burkhead,0.9947965,0.0052034627,107.6
272,Derrick Willies,0.9948125,0.0051875003,0.0
273,Juwan Johnson,0.9948356,0.0051643713,7.9002
274,Alex Bachman,0.9948356,0.0051643713,0.0
275,Tony Brown,0.9948356,0.0051643713,0.0
276,Tyron Johnson,0.9948356,0.0051643713,79.5
277,Lamar Miller,0.99485373,0.005146269,2.6
278,Quez Watkins,0.99492145,0.005078531,23.599800000000002
279,Damien Harris,0.9949227,0.005077295,91.30000000000001
280,Darwin Thompson,0.9949227,0.005077295,33.1996
281,Alfred Morris,0.9949237,0.0050762957,40.699799999999996
282,Kirk Merritt,0.99492687,0.005073103,0.0
283,Tyrie Cleveland,0.9949468,0.005053216,12.3
284,Noah Togiai,0.994963,0.0050370265,0.0
285,Justin Watson,0.9949757,0.0050243386,16.3999
286,Laquon Treadwell,0.99503374,0.0049662422,22.9
287,Daurice Fountain,0.99504095,0.0049590557,4.3
288,Nick Westbrook-Ikhine,0.99505955,0.00494046,8.3005
289,Isaiah Zuber,0.99505955,0.00494046,7.0
290,Jalen Guyton,0.99512374,0.0048762527,97.0992
291,Josh Adams,0.99512374,0.0048762527,36.6
292,Taywan Taylor,0.99527466,0.0047253543,0.0
293,Raymond Calais,0.9953106,0.0046893926,0.0
294,Vance McDonald,0.9953568,0.004643208,24.900399999999998
295,Ameer Abdullah,0.9954148,0.004585211,30.0
296,Trey Quinn,0.9954976,0.004502396,0.0
297,Jason Huntley,0.99554074,0.004459241,2.9
298,Foster Moreau,0.9955737,0.004426318,33.0
299,Dawson Knox,0.9955737,0.004426318,66.8004
300,Ray-Ray McCloud,0.9955737,0.004426318,32.2
301,Tony Pollard,0.9955737,0.004426318,120.8
302,Isaac Nauta,0.9955737,0.004426318,1.2999
303,Malcolm Brown,0.9956561,0.004343918,109.1008
304,Trey Edmunds,0.9956561,0.004343918,0.0
305,Ito Smith,0.9956705,0.004329487,57.3006
306,Mike Boone,0.9956805,0.004319486,14.8992
307,Jeff Wilson,0.9957794,0.004220625,142.3004
308,Mike Gesicki,0.9958895,0.004110544,159.29999999999998
309,Jeff Smith,0.9959191,0.0040809005,33.699600000000004
310,Richie James,0.9959828,0.004017165,64.4
311,Zay Jones,0.9960338,0.003966226,36.56
312,Adam Humphries,0.99604386,0.0039561475,57.799699999999994
313,Stanley Morgan,0.99610513,0.0038948634,0.0
314,Hayden Hurst,0.9961078,0.0038921635,149.0992
315,Brian Hill,0.99622595,0.0037740257,95.4
316,Devine Ozigbo,0.9962261,0.0037739056,13.3
317,Malcolm Perry,0.99626887,0.0037311122,24.6996
318,Terry Godwin,0.99626887,0.0037311122,6.5
319,Adam Shaheen,0.99628216,0.0037178458,45.0
320,Temarrick Hemingway,0.9963182,0.0036818048,2.0
321,Nathan Cottrell,0.9963339,0.003666122,0.0
322,JaMycal Hasty,0.9963339,0.003666122,31.1
323,Gabe Nabers,0.9963339,0.003666122,20.0
324,Joshua Kelley,0.996382,0.003618031,81.2
325,Mike Thomas,0.99641323,0.003586771,30.300199999999997
326,Josh Reynolds,0.99641323,0.003586771,124.2992
327,Pharoh Cooper,0.99641323,0.003586771,12.2992
328,David Moore,0.99641323,0.003586771,118.8
329,Jeremy McNichols,0.99641323,0.003586771,43.8992
330,Austin Walter,0.9964201,0.0035798962,4.0
331,Greg Olsen,0.9964801,0.003519876,53.900000000000006
332,Willie Snead,0.99653935,0.0034606513,94.2006
333,Jalen Richard,0.9965488,0.0034512235,51.1004
334,Mike Davis,0.99658513,0.0034148828,206.5005
335,Mike Davis,0.99658513,0.0034148828,206.5005
336,Jakobi Meyers,0.9965886,0.0034114346,142.51999999999998
337,Lil'Jordan Humphrey,0.9965886,0.0034114346,13.599899999999998
338,Stephen Carlson,0.9965886,0.0034114346,4.0992
339,Raheem Mostert,0.99659866,0.0034013547,99.7
340,Harrison Bryant,0.9966097,0.0033902905,61.800000000000004
341,Albert Okwuegbunam,0.9966097,0.0033902905,29.1
342,Jace Sternberger,0.99661356,0.0033864295,29.400000000000002
343,Joe Reed,0.9966334,0.0033665886,8.9001
344,Tyler Kroft,0.99666107,0.0033389311,41.900000000000006
345,Colin Thompson,0.9966801,0.0033199321,7.6995
346,Marcus Baugh,0.9966801,0.0033199321,1.2
347,Khadarel Hodge,0.99671495,0.0032850727,28.9998
348,Devontae Booker,0.9967168,0.0032832124,85.7008
349,Rodney Smith,0.9967365,0.0032634963,36.500099999999996
350,Rodney Smith,0.9967365,0.0032634963,36.500099999999996
351,Stephen Sullivan,0.99674785,0.00325217,0.0
352,Tommy Stevens,0.99674785,0.00325217,2.4
353,MyCole Pruitt,0.99677104,0.0032289713,21.8999
354,Daniel Helm,0.9967753,0.0032246953,0.0
355,Kevin Rader,0.9967753,0.0032246953,0.0
356,Cameron Brate,0.9967777,0.0032222655,68.2
357,Darius Bradwell,0.9967815,0.0032184538,0.0
358,Artavis Pierce,0.9967815,0.0032184538,9.399999999999999
359,Scottie Phillips,0.9967815,0.0032184538,2.6
360,Marken Michel,0.9968209,0.0031790806,0.0
361,DeAndre Carter,0.99683225,0.0031677329,-0.20020000000000002
362,Anthony Firkser,0.99684286,0.0031571218,83.7008
363,Rashard Higgins,0.9968737,0.0031262988,120.9
364,Jacob Hollister,0.9968925,0.0031074672,65.9008
365,Keith Kirkwood,0.99689436,0.0031056379,2.3
366,Chris Myarick,0.9968989,0.0031010956,0.0
367,Tyler Davis,0.99690765,0.003092337,0.0
368,Collin Johnson,0.99690765,0.003092337,59.2004
369,K.J. Osborn,0.99690765,0.003092337,0.0
370,Mason Schreck,0.99697196,0.003028015,0.0
371,Gus Edwards,0.99698347,0.0030165294,128.2
372,Darrel Williams,0.99698347,0.0030165294,54.499900000000004
373,Taiwan Jones,0.9970444,0.0029556043,0.0
374,Jake Kumerow,0.9970444,0.0029556043,9.1998
375,Ryan Griffin,0.9970444,0.0029556043,17.5995
376,Seth Roberts,0.99706197,0.0029380205,7.100099999999999
377,Corey Clement,0.99706936,0.0029306489,21.0
378,Marcus Kemp,0.99706936,0.0029306489,2.1
379,Vyncint Smith,0.99706936,0.0029306489,2.3002000000000002
380,Dan Arnold,0.9971102,0.0028898201,96.8
381,Brandon Zylstra,0.9971102,0.0028898201,6.6
382,Tim Patrick,0.9971102,0.0028898201,161.2005
383,Robert Tonyan,0.9971102,0.0028898201,176.6
384,Byron Pringle,0.9971102,0.0028898201,40.9994
385,Ryan Nall,0.9971102,0.0028898201,20.6992
386,Peyton Barber,0.99711525,0.0028847558,55.0
387,JoJo Natson,0.99712735,0.0028726263,0.30000000000000004
388,Braxton Berrios,0.9971303,0.0028697404,97.2992
389,Rodney Smith,0.99713516,0.0028648516,36.500099999999996
390,Rodney Smith,0.99713516,0.0028648516,36.500099999999996
391,Dante Pettis,0.9971412,0.002858795,15.600200000000001
392,Gerald Everett,0.9971412,0.002858795,92.9008
393,Reggie Gilliam,0.9972198,0.002780186,9.5998
394,Brandon Dillon,0.9972198,0.002780186,1.5998999999999999
395,Trenton Irwin,0.9972198,0.002780186,1.5
396,Ben Ellefson,0.9972198,0.002780186,3.9998
397,Dominique Dafney,0.9972198,0.002780186,10.600000000000001
398,Nate Becker,0.9972198,0.002780186,0.0
399,Isaiah Wright,0.9972198,0.002780186,46.299400000000006
400,Austin Mack,0.9972198,0.002780186,16.0996
401,Matt Sokol,0.9972198,0.002780186,0.0
402,Drew Sample,0.99724406,0.0027559602,78.9008
403,Travis Fulgham,0.9972449,0.0027551227,115.9002
404,Tyler Ervin,0.9972449,0.0027551227,26.1
405,Isaiah McKenzie,0.9972449,0.0027551227,99.5792
406,Trenton Cannon,0.9972449,0.0027551227,7.9002
407,Josh Malone,0.9972449,0.0027551227,6.8
408,Chad Hansen,0.9972449,0.0027551227,46.6
409,Levine Toilolo,0.99727315,0.0027268608,9.6
410,Marcedes Lewis,0.9972777,0.002722312,38.7
411,Charlie Woerner,0.99730486,0.0026951686,6.5996
412,K.J. Hill,0.99730486,0.0026951686,12.299999999999999
413,Ty Montgomery,0.9973184,0.0026815888,15.799800000000001
414,D.J. Foster,0.9973338,0.0026661542,1.9
415,Kendrick Bourne,0.9973338,0.0026661542,129.70049999999998
416,Khari Blasingame,0.9973338,0.0026661542,7.900499999999999
417,River Cracraft,0.9973338,0.0026661542,10.0998
418,Trey Burton,0.99741673,0.0025832828,83.3001
419,Cordarrelle Patterson,0.99742657,0.0025734273,69.4
420,James O'Shaughnessy,0.99742806,0.0025719332,54.1995
421,Chris Moore,0.9974383,0.0025616698,0.0
422,Equanimeous St. Brown,0.9974383,0.0025616698,25.3998
423,Demarcus Robinson,0.9974383,0.0025616698,107.6
424,Jonathan Williams,0.9974383,0.0025616698,4.6000000000000005
425,Noah Brown,0.9974439,0.0025560812,29.8
426,DaeSean Hamilton,0.99746567,0.002534341,62.2992
427,Tony Brooks-James,0.99747425,0.0025257645,0.4
428,Troymaine Pope,0.99747425,0.0025257645,19.799999999999997
429,Alex Erickson,0.99747425,0.0025257645,22.6
430,C.J. Board,0.99747425,0.0025257645,21.400399999999998
431,Jordan Akins,0.9974907,0.0025093083,83.7005
432,Jakeem Grant,0.9974907,0.0025093083,87.29979999999999
433,Jordan Wilkins,0.9974907,0.0025093083,61.30050000000001
434,Damion Ratley,0.9974907,0.0025093083,10.3
435,Jaleel Scott,0.9974907,0.0025093083,2.6
436,Javon Wims,0.9974907,0.0025093083,17.0001
437,Marquez Valdes-Scantling,0.9974907,0.0025093083,137.3008
438,Riley Ridley,0.9974907,0.0025093083,7.9
439,Lawrence Cager,0.99755955,0.0024404342,5.5
440,Malik Taylor,0.99755955,0.0024404342,18.4995
441,Keelan Doss,0.99757516,0.002424852,0.0
442,Darrius Shepherd,0.99757516,0.002424852,7.6
443,Dwayne Harris,0.9976105,0.00238947,-2.0000999999999998
444,Kenjon Barner,0.9977413,0.0022587476,0.0
445,Taysom Hill,0.9977413,0.0022587476,158.6208
446,Johnny Holton,0.9977413,0.0022587476,0.0
447,Blake Bell,0.9977413,0.0022587476,22.2
448,C.J. Ham,0.99774545,0.0022545368,25.200000000000003
449,Dontrelle Inman,0.9977468,0.0022531773,46.3
450,Dontrell Hilliard,0.99776953,0.002230477,5.9997
451,Jaydon Mickens,0.99776953,0.002230477,12.8
452,Trent Sherfield,0.99776953,0.002230477,10.000499999999999
453,Ryan Izzo,0.9977724,0.002227634,30.900000000000002
454,Geoff Swaim,0.9977724,0.002227634,23.3
455,Jesse James,0.9977913,0.0022086808,38.8992
456,Samaje Perine,0.9977913,0.0022086808,65.7008
457,Jake Butt,0.9977913,0.0022086808,2.5
458,Qadree Ollison,0.9977913,0.0022086808,0.30000000000000004
459,Gehrig Dieter,0.9977916,0.0022084392,2.0
460,Pharaoh Brown,0.9977916,0.0022084392,42.2994
461,Brandon Powell,0.9977916,0.0022084392,29.5995
462,Nsimba Webster,0.9977916,0.0022084392,-2.0
463,Deon Yelder,0.9977916,0.0022084392,10.5994
464,Devin Asiasi,0.997814,0.0021860101,11.8998
465,Tyler Conklin,0.99788195,0.0021180464,44.4
466,C.J. Prosise,0.99788195,0.0021180464,12.7
467,Trent Taylor,0.99788195,0.0021180464,18.6
468,Eric Saubert,0.99788195,0.0021180464,4.6
469,DeAndre Washington,0.99788195,0.0021180464,17.1
470,Troy Fumagalli,0.99788195,0.0021180464,22.0
471,Wayne Gallman,0.99788195,0.0021180464,136.6005
472,Nick Boyle,0.99788195,0.0021180464,37.2996
473,Wendell Smallwood,0.99788195,0.0021180464,0.0
474,Kalen Ballage,0.99788195,0.0021180464,93.9004
475,Mack Hollins,0.99788195,0.0021180464,37.6
476,Dwayne Washington,0.99788195,0.0021180464,1.5004
477,Deon Cain,0.99788195,0.0021180464,0.0
478,Chris Hogan,0.99795717,0.002042823,25.8
479,Lee Smith,0.99798316,0.002016856,19.5
480,Luke Stocker,0.99809355,0.0019064794,13.2992
481,Luke Willson,0.99809355,0.0019064794,2.2
482,Mike Burton,0.99809355,0.0019064794,8.399999999999999
483,Senorise Perry,0.99809355,0.0019064794,0.9001999999999999
484,Kyle Juszczyk,0.99809355,0.0019064794,81.6
485,Bennie Fowler,0.99809355,0.0019064794,3.1
486,Virgil Green,0.99809355,0.0019064794,13.9998
487,Anthony Sherman,0.99809355,0.0019064794,8.4
488,Josh Hill,0.99809355,0.0019064794,18.6004
489,Diontae Spencer,0.99809355,0.0019064794,13.500300000000001
490,Ricky Seals-Jones,0.998136,0.0018640024,0.0
491,Stephen Anderson,0.998136,0.0018640024,18.6
492,D'Ernest Johnson,0.998136,0.0018640024,21.0
493,Jakob Johnson,0.998136,0.0018640024,17.6
494,Sean Culkin,0.998136,0.0018640024,0.0
495,Reggie Bonnafon,0.998136,0.0018640024,16.7
496,Ross Dwelley,0.998136,0.0018640024,49.5008
497,J.D. McKissic,0.998136,0.0018640024,191.4
