,Full Name,0,1,fpts_2019
242,Marquez Valdes-Scantling,0.99429446,0.0057055177,84.0
243,Terry McLaurin,0.9943076,0.0056924024,191.79999999999998
244,Ventell Bryant,0.99438053,0.0056194398,8.4
245,Tra Carson,0.9945231,0.0054769055,10.6
246,Codey McElroy,0.9945231,0.0054769055,4.0
247,C.J. Board,0.9945599,0.005440129,5.0
248,Dalyn Dawkins,0.994616,0.0053840005,2.6
249,Vyncint Smith,0.9946412,0.005358821,48.1
250,Allen Lazard,0.9946412,0.005358821,102.30000000000001
251,Bilal Powell,0.99465376,0.005346255,33.599999999999994
252,Frank Gore,0.9946612,0.005338762,94.5
253,Pharaoh Brown,0.99467987,0.0053201225,4.800000000000001
254,Tony Brooks-James,0.9947111,0.005288872,0.6000000000000001
255,Ryquell Armstead,0.9947757,0.0052242726,51.800000000000004
256,Rex Burkhead,0.9947965,0.0052034627,101.39999999999999
257,Nsimba Webster,0.9948356,0.0051643713,0.0
258,Deon Yelder,0.9948356,0.0051643713,8.100000000000001
259,Breshad Perriman,0.9948384,0.005161559,138.6
260,Travis Fulgham,0.99492145,0.005078531,0.0
261,Kalen Ballage,0.9949227,0.005077295,51.599999999999994
262,Alfred Morris,0.9949237,0.0050762957,0.4
263,Michael Walker,0.994963,0.0050370265,-0.7000000000000001
264,Laquon Treadwell,0.99503374,0.0049662422,33.0
265,Vance McDonald,0.9950714,0.0049285707,84.0
266,Mike Davis,0.9951299,0.0048701274,12.0
267,Mike Davis,0.9951299,0.0048701274,12.0
268,Phillip Dorsett,0.995208,0.004791996,101.19999999999999
269,Bo Scarbrough,0.99524623,0.004753763,43.2
270,Taywan Taylor,0.99527466,0.0047253543,0.0
271,Taylor Gabriel,0.99536544,0.004634542,90.0
272,Cole Beasley,0.9954834,0.004516597,181.5
273,Dalton Schultz,0.9955737,0.004426318,1.5
274,Russell Gage,0.9955737,0.004426318,99.39999999999999
275,Ray-Ray McCloud,0.9955737,0.004426318,-1.7999999999999998
276,Jordan Thomas,0.9955737,0.004426318,1.8
277,Trey Edmunds,0.9956561,0.004343918,19.799999999999997
278,Malcolm Brown,0.9956561,0.004343918,58.5
279,Chris Hogan,0.9956945,0.0043054875,14.700000000000001
280,C.J. Anderson,0.9958277,0.0041723023,4.2
281,Trent Sherfield,0.9959191,0.0040809005,12.0
282,John Brown,0.99594164,0.0040583527,220.5
283,Richie James,0.9959828,0.004017165,28.8
284,Keelan Doss,0.9959904,0.0040095984,24.0
285,Darrius Shepherd,0.9959904,0.0040095984,-1.2000000000000002
286,Seth Roberts,0.99604225,0.0039577694,60.199999999999996
287,Trey Burton,0.99606055,0.0039394693,22.4
288,Darius Slayton,0.9960706,0.0039293724,169.4
289,Kelvin Harmon,0.9960706,0.0039293724,67.2
290,Corey Clement,0.9960818,0.0039181625,-4.0
291,Diontae Spencer,0.99609554,0.0039044619,8.0
292,Hayden Hurst,0.9961078,0.0038921635,76.8
293,Zach Pascal,0.9961888,0.0038112102,133.0
294,Miles Boykin,0.9961996,0.0038003833,50.400000000000006
295,Javorius Allen,0.996234,0.0037660166,11.399999999999999
296,Adam Shaheen,0.99628216,0.0037178458,16.099999999999998
297,Cody Latimer,0.99631196,0.0036880525,65.8
298,Alec Ingold,0.9963339,0.003666122,17.6
299,Reggie Bonnafon,0.9963339,0.003666122,29.7
300,Rashard Higgins,0.9963807,0.0036192997,15.400000000000002
301,Damien Harris,0.996382,0.003618031,1.2
302,MyCole Pruitt,0.99641323,0.003586771,21.0
303,Pharoh Cooper,0.99641323,0.003586771,55.199999999999996
304,Mike Thomas,0.99641323,0.003586771,3.5999999999999996
305,Jordan Scarlett,0.99649024,0.0035097303,0.9
306,Stephen Carlson,0.9965406,0.003459384,16.200000000000003
307,Isaac Nauta,0.99657494,0.0034250682,3.2
308,Kaden Smith,0.99657494,0.0034250682,75.60000000000001
309,Chris Lacy,0.9965886,0.0034114346,8.8
310,Malik Turner,0.9965886,0.0034114346,45.0
311,Josh Reynolds,0.996598,0.0034020143,61.49999999999999
312,Ben Watson,0.99662644,0.0033735535,34.199999999999996
313,Tyler Kroft,0.99666107,0.0033389311,18.900000000000002
314,Justin Hardy,0.9966704,0.0033295804,38.400000000000006
315,Cody Hollister,0.9966801,0.0033199321,3.3
316,Fred Brown,0.9966801,0.0033199321,4.0
317,J.P. Holtz,0.9966801,0.0033199321,16.200000000000003
318,Tevin Jones,0.9966801,0.0033199321,10.0
319,Gus Edwards,0.9966997,0.0033002885,92.8
320,Khadarel Hodge,0.99671495,0.0032850727,11.2
321,Chad Williams,0.9967168,0.0032832124,0.0
322,Jakob Johnson,0.9967365,0.0032634963,1.5
323,Ryan Izzo,0.99674785,0.00325217,23.4
324,Zach Zenner,0.9967583,0.0032417146,3.5999999999999996
325,Peyton Barber,0.9967734,0.0032265873,115.2
326,Steven Mitchell,0.9967753,0.0032246953,5.6
327,Devin Smith,0.9967763,0.0032236977,22.200000000000003
328,Clive Walford,0.9967763,0.0032236977,9.5
329,Greg Ward,0.99678016,0.0032198324,60.0
330,Buddy Howell,0.9967815,0.0032184538,0.8999999999999999
331,D'Ernest Johnson,0.9967815,0.0032184538,15.2
332,Qadree Ollison,0.9968021,0.0031979033,30.599999999999998
333,Cordarrelle Patterson,0.99681085,0.003189166,30.0
334,Damien Williams,0.9968253,0.0031747103,140.8
335,Jake Kumerow,0.99683225,0.0031677329,39.6
336,Scott Simonson,0.99684286,0.0031571218,3.0
337,Anthony Firkser,0.99684286,0.0031571218,40.0
338,Tony Pollard,0.99684644,0.0031535581,86.8
339,Troy Fumagalli,0.99690765,0.003092337,15.600000000000001
340,Tommy Sweeney,0.99690765,0.003092337,19.5
341,Deon Cain,0.99690765,0.003092337,20.9
342,Nick Bawden,0.9969409,0.003059118,6.0
343,Levine Toilolo,0.99697083,0.0030291912,3.0
344,Allen Hurns,0.9970336,0.0029664328,84.0
345,Ryan Griffin,0.9970444,0.0029556043,96.2
346,Taiwan Jones,0.9970444,0.0029556043,6.0
347,Jarius Wright,0.9970444,0.0029556043,57.6
348,Zach Line,0.9970444,0.0029556043,11.2
349,Ryan Grant,0.9970444,0.0029556043,5.4
350,DeAndre Carter,0.9970464,0.0029535987,25.6
351,Foster Moreau,0.9970657,0.0029343003,68.2
352,Tim Patrick,0.9971102,0.0028898201,37.800000000000004
353,Brandon Zylstra,0.9971102,0.0028898201,18.5
354,Dan Arnold,0.9971102,0.0028898201,32.5
355,Robert Tonyan,0.9971102,0.0028898201,26.099999999999998
356,JoJo Natson,0.99712735,0.0028726263,0.0
357,Ryan Switzer,0.9971303,0.0028697404,10.799999999999999
358,Chris Conley,0.9971412,0.002858795,155.2
359,Gerald Everett,0.9971412,0.002858795,90.0
360,Charles Jones,0.9972198,0.002780186,1.6
361,Andrew Beck,0.9972198,0.002780186,24.200000000000003
362,Jaeden Graham,0.9972198,0.002780186,30.0
363,Cam Sims,0.9972198,0.002780186,4.800000000000001
364,Hale Hentges,0.9972198,0.002780186,24.5
365,Christian Blake,0.9972198,0.002780186,20.3
366,Ishmael Hyman,0.9972198,0.002780186,5.4
367,Dawson Knox,0.9972216,0.0027784044,79.5
368,Travis Benjamin,0.9972388,0.002761164,9.0
369,Tyler Ervin,0.9972449,0.0027551227,4.2
370,Trenton Cannon,0.9972449,0.0027551227,0.0
371,Isaiah McKenzie,0.9972449,0.0027551227,63.599999999999994
372,Marcedes Lewis,0.9972777,0.002722312,37.2
373,JuWann Winfree,0.99730486,0.0026951686,0.0
374,Wendell Smallwood,0.997311,0.0026890044,23.1
375,Kendrick Bourne,0.9973338,0.0026661542,96.0
376,D.J. Foster,0.9973338,0.0026661542,0.0
377,Lance Kendricks,0.99742657,0.0025734273,8.0
378,Jonathan Williams,0.9974383,0.0025616698,40.5
379,Paul Perkins,0.9974383,0.0025616698,4.800000000000001
380,Demarcus Robinson,0.9974383,0.0025616698,100.5
381,Chris Moore,0.9974383,0.0025616698,5.0
382,DaeSean Hamilton,0.99746567,0.002534341,63.599999999999994
383,Troymaine Pope,0.99747425,0.0025257645,9.0
384,Alex Erickson,0.99747425,0.0025257645,96.0
385,James O'Shaughnessy,0.9974907,0.0025093083,41.5
386,Damion Ratley,0.9974907,0.0025093083,37.800000000000004
387,Blake Bell,0.9974907,0.0025093083,14.399999999999999
388,Boston Scott,0.9974907,0.0025093083,97.2
389,Darren Waller,0.9974907,0.0025093083,220.8
390,Jordan Akins,0.9974907,0.0025093083,89.6
391,Javon Wims,0.9974907,0.0025093083,42.9
392,Tyler Higbee,0.9974907,0.0025093083,161.0
393,T.J. Logan,0.9974907,0.0025093083,4.5
394,Marcell Ateman,0.9974907,0.0025093083,14.4
395,Jordan Wilkins,0.9974907,0.0025093083,54.6
396,Jakeem Grant,0.9974907,0.0025093083,39.6
397,Danny Amendola,0.9975212,0.0024787665,141.0
398,Jakobi Meyers,0.99755955,0.0024404342,61.599999999999994
399,Tanner Hudson,0.99755955,0.0024404342,4.4
400,Zach Gentry,0.9976913,0.0023087435,1.4
401,Johnny Holton,0.9977413,0.0022587476,6.3
402,Taysom Hill,0.9977413,0.0022587476,102.4
403,Dwayne Harris,0.9977413,0.0022587476,1.7999999999999998
404,Kenjon Barner,0.9977413,0.0022587476,9.799999999999999
405,C.J. Ham,0.99774545,0.0022545368,37.699999999999996
406,Chester Rogers,0.99774545,0.0022545368,46.0
407,Mike Boone,0.99776953,0.002230477,50.0
408,Jaydon Mickens,0.99776953,0.002230477,0.0
409,Dontrell Hilliard,0.99776953,0.002230477,37.699999999999996
410,Geoff Swaim,0.9977724,0.002227634,19.200000000000003
411,Samaje Perine,0.9977913,0.0022086808,1.6
412,Trevor Davis,0.9977913,0.0022086808,28.0
413,Jesse James,0.9977913,0.0022086808,29.9
414,Darrel Williams,0.9977916,0.0022084392,67.5
415,Jacob Hollister,0.9977916,0.0022084392,94.0
416,Trevon Wesco,0.997814,0.0021860101,6.8999999999999995
417,DeAndre Washington,0.99788195,0.0021180464,121.6
418,Nick O'Leary,0.99788195,0.0021180464,29.6
419,Nick Boyle,0.99788195,0.0021180464,75.0
420,Cody Core,0.99788195,0.0021180464,5.8
421,Dwayne Washington,0.99788195,0.0021180464,7.5
422,J.J. Nelson,0.99788195,0.0021180464,13.6
423,T.J. Jones,0.99788195,0.0021180464,12.899999999999999
424,C.J. Prosise,0.99788195,0.0021180464,28.8
425,Geremy Davis,0.99788195,0.0021180464,6.8999999999999995
426,Tyler Conklin,0.99788195,0.0021180464,14.0
427,Wayne Gallman,0.99788195,0.0021180464,48.6
428,Mack Hollins,0.99788195,0.0021180464,22.0
429,Eric Saubert,0.99788195,0.0021180464,4.0
430,Josh Bellamy,0.99809355,0.0019064794,4.0
431,Rhett Ellison,0.99809355,0.0019064794,41.0
432,Luke Stocker,0.99809355,0.0019064794,13.2
433,Lee Smith,0.99809355,0.0019064794,13.299999999999999
434,Garrett Celek,0.99809355,0.0019064794,0.0
435,Jaron Brown,0.99809355,0.0019064794,47.699999999999996
436,Patrick DiMarco,0.99809355,0.0019064794,9.799999999999999
437,Anthony Sherman,0.99809355,0.0019064794,5.2
438,Josh Hill,0.99809355,0.0019064794,65.8
439,Jamize Olawale,0.99809355,0.0019064794,0.0
440,Virgil Green,0.99809355,0.0019064794,22.799999999999997
441,Brandon Bolden,0.99809355,0.0019064794,51.0
442,Russell Shepard,0.99809355,0.0019064794,5.6
443,Luke Willson,0.99809355,0.0019064794,16.099999999999998
444,Ricky Seals-Jones,0.998136,0.0018640024,58.5
445,Xavier Grimble,0.998136,0.0018640024,1.2
446,Darius Jennings,0.998136,0.0018640024,3.5
447,Ross Dwelley,0.998136,0.0018640024,36.0
448,Da'Mari Scott,0.998136,0.0018640024,4.5
449,Damiere Byrd,0.998136,0.0018640024,71.5
450,Sean Culkin,0.998136,0.0018640024,2.2
451,DeAndrew White,0.998136,0.0018640024,9.1
452,Dare Ogunbowale,0.998136,0.0018640024,75.2
453,Kalif Raymond,0.998136,0.0018640024,29.6
454,Antony Auclair,0.998136,0.0018640024,2.0999999999999996
455,Marcus Johnson,0.998136,0.0018640024,56.8
456,Bobo Wilson,0.998136,0.0018640024,4.800000000000001
457,Chad Beebe,0.998136,0.0018640024,9.0
458,Senorise Perry,0.998136,0.0018640024,1.4
459,Raheem Mostert,0.998136,0.0018640024,166.5
460,Eric Tomlinson,0.998136,0.0018640024,1.1
461,Darrell Daniels,0.998136,0.0018640024,1.5
462,Daniel Brown,0.998136,0.0018640024,20.3
463,Bennie Fowler,0.998136,0.0018640024,44.0
464,Josh Ferguson,0.998136,0.0018640024,0.9
465,Johnny Mundt,0.998136,0.0018640024,6.5
466,Cethan Carter,0.998136,0.0018640024,9.3
467,Marvin Hall,0.998136,0.0018640024,39.9
468,J.D. McKissic,0.998136,0.0018640024,84.0
469,Elijhaa Penny,0.998136,0.0018640024,7.2
470,De'Lance Turner,0.998136,0.0018640024,0.6
471,Matt LaCosse,0.998136,0.0018640024,32.0
472,Blake Jarwin,0.998136,0.0018640024,85.5
473,Ben Braunecker,0.998136,0.0018640024,18.0
474,Mike Burton,0.9981542,0.0018457806,0.0
475,Alex Armah,0.9981542,0.0018457806,9.6
476,Andy Janovich,0.9981542,0.0018457806,15.2
477,Derek Watt,0.9981542,0.0018457806,13.6
478,Durham Smythe,0.9981542,0.0018457806,14.0
479,Ben Koyack,0.9981542,0.0018457806,1.7999999999999998
480,Seth Devalve,0.9981542,0.0018457806,25.900000000000002
481,Kyle Juszczyk,0.9981542,0.0018457806,50.400000000000006
482,Jeff Heuerman,0.9981542,0.0018457806,31.2
483,Jeremy Sprinkle,0.9981542,0.0018457806,56.0
484,C.J. Uzomah,0.9981542,0.0018457806,63.7
485,Nick Vannett,0.9981542,0.0018457806,33.6
486,Dan Vitale,0.9981542,0.0018457806,17.099999999999998
