Full Name,0,1
Christian McCaffrey,0.3885485,0.6114515
Melvin Gordon,0.49395448,0.5060455
Michael Thomas,0.54612345,0.45387655
Saquon Barkley,0.6026174,0.39738265
Tyreek Hill,0.6392212,0.3607788
Todd Gurley,0.63930905,0.36069095
Ezekiel Elliott,0.68307173,0.31692827
Alvin Kamara,0.6839951,0.31600484
Antonio Brown,0.7058526,0.29414734
Kareem Hunt,0.71432877,0.28567123
Odell Beckham,0.73671305,0.26328692
DeAndre Hopkins,0.7465297,0.25347033
Julio Jones,0.757819,0.24218102
JuJu Smith-Schuster,0.763232,0.23676798
Davante Adams,0.7668135,0.2331865
Travis Kelce,0.8210052,0.17899477
Keenan Allen,0.8259083,0.1740917
Mike Evans,0.85474956,0.14525041
Aaron Jones,0.8726846,0.12731539
Austin Ekeler,0.89159614,0.10840384
David Johnson,0.89940345,0.10059653
Tarik Cohen,0.910635,0.08936502
James Conner,0.91593075,0.08406923
Amari Cooper,0.9223837,0.077616274
Brandin Cooks,0.9252192,0.074780844
Tyler Boyd,0.9347851,0.06521486
Adam Thielen,0.93546665,0.06453333
T.Y. Hilton,0.93777823,0.062221766
Joe Mixon,0.9388083,0.061191652
Corey Davis,0.9448251,0.05517487
Stefon Diggs,0.9482296,0.051770415
Derrick Henry,0.94962007,0.05037992
George Kittle,0.9500051,0.049994886
Zach Ertz,0.95230746,0.04769254
Kenny Golladay,0.9553078,0.044692207
Tevin Coleman,0.9587884,0.041211627
Marlon Mack,0.95997113,0.040028855
Phillip Lindsay,0.9624655,0.037534468
Emmanuel Sanders,0.96258616,0.037413858
Golden Tate,0.9636605,0.03633955
Robert Woods,0.96456164,0.035438348
James White,0.9656364,0.03436362
Tyler Lockett,0.9678797,0.03212027
Larry Fitzgerald,0.96822494,0.031775035
Alshon Jeffery,0.9690497,0.030950312
Jarvis Landry,0.9700233,0.029976748
Matt Breida,0.9709719,0.029028108
Chris Carson,0.9718933,0.028106716
Dede Westbrook,0.97249466,0.027505355
Adam Humphries,0.9731957,0.026804322
Le'Veon Bell,0.97428644,0.025713587
T.J. Yeldon,0.9749744,0.025025597
Chris Godwin,0.9751577,0.024842313
Calvin Ridley,0.97646093,0.023539055
Nick Chubb,0.97671616,0.023283834
Jordan Howard,0.97671616,0.023283834
Sterling Shepard,0.9782283,0.02177174
Zay Jones,0.9783694,0.021630596
Mohamed Sanu,0.97893035,0.021069655
Eric Ebron,0.9798187,0.020181311
Leonard Fournette,0.9799293,0.02007069
Adrian Peterson,0.9799996,0.020000394
Kenyan Drake,0.9800129,0.019987099
Nelson Agholor,0.9800129,0.019987099
Jared Cook,0.9816846,0.018315392
Mike Williams,0.98358303,0.016416939
D.J. Moore,0.99319035,0.006809637
LeSean McCoy,0.9938356,0.006164392
Will Fuller,0.9943031,0.005696906
Rashard Higgins,0.9944456,0.0055543976
Krishawn Hogan,0.9944456,0.0055543976
Ashton Dulin,0.9944456,0.0055543976
N'Keal Harry,0.9944456,0.0055543976
Justin Watson,0.9944456,0.0055543976
Maxx Williams,0.9944456,0.0055543976
Demaryius Thomas,0.99453455,0.005465458
Keelan Cole,0.99495137,0.005048654
Alfred Morris,0.9949809,0.0050191157
Andre Roberts,0.9950363,0.0049636746
Preston Williams,0.995176,0.0048239655
Jesper Horsted,0.995176,0.0048239655
Alexander Hollins,0.995176,0.0048239655
Jason Moore,0.995176,0.0048239655
Andy Isabella,0.995176,0.0048239655
Rashaad Penny,0.995176,0.0048239655
Paul Richardson,0.99519145,0.004808534
Derek Carrier,0.99519145,0.004808534
Jordan Matthews,0.99519145,0.004808534
Albert Wilson,0.99519145,0.004808534
DeVante Parker,0.99519145,0.004808534
Zach Zenner,0.99519145,0.004808534
Ryan Grant,0.99519145,0.004808534
Austin Carr,0.99519145,0.004808534
Dalvin Cook,0.99546856,0.0045314166
Robby Anderson,0.99588156,0.0041184323
Duke Johnson,0.9959271,0.004072899
Devin Funchess,0.99597186,0.004028146
Chase Edmonds,0.9960164,0.0039836075
Tajae Sharpe,0.9960164,0.0039836075
Jamaal Williams,0.9960164,0.0039836075
Jay Ajayi,0.9960776,0.00392238
Cooper Kupp,0.9960776,0.00392238
Christian Kirk,0.9961029,0.0038970988
Kerryon Johnson,0.9961029,0.0038970988
Pharoh Cooper,0.9961636,0.0038363757
Scott Miller,0.9961636,0.0038363757
Benny Snell,0.9961636,0.0038363757
Greg Dortch,0.9961636,0.0038363757
Nyheim Hines,0.99618745,0.0038125538
Michael Crabtree,0.99627864,0.003721355
Latavius Murray,0.99627864,0.003721355
Marquez Valdes-Scantling,0.9962963,0.0037037304
Travis Benjamin,0.9962963,0.0037037304
Mark Andrews,0.9962963,0.0037037304
Austin Hooper,0.9962963,0.0037037304
Ben Watson,0.9962963,0.0037037304
O.J. Howard,0.9964168,0.0035831989
Jamison Crowder,0.99647903,0.0035209667
Anthony Miller,0.9965023,0.0034977184
Courtland Sutton,0.9965023,0.0034977184
Michael Gallup,0.9965023,0.0034977184
Seth Roberts,0.9965135,0.003486514
Devontae Booker,0.9965135,0.003486514
Taywan Taylor,0.9965228,0.0034772225
John Brown,0.99653393,0.003466084
Jason Witten,0.99655515,0.003444866
Frank Gore,0.99655515,0.003444866
Kenny Stills,0.99655515,0.003444866
Jimmy Graham,0.99655515,0.003444866
Kyle Rudolph,0.9966204,0.003379576
Sammy Watkins,0.996627,0.0033730278
J.J. Arcega-Whiteside,0.9966689,0.003331116
Dan Arnold,0.9966689,0.003331116
Robert Tonyan,0.9966689,0.003331116
Deebo Samuel,0.9966689,0.003331116
Josh Reynolds,0.9966689,0.003331116
Damion Willis,0.9966689,0.003331116
David Moore,0.9966689,0.003331116
Zach Line,0.99667954,0.0033204437
Mike Davis,0.99667954,0.0033204437
Allen Robinson,0.99667954,0.0033204437
Taiwan Jones,0.99667954,0.0033204437
DeAndre Carter,0.99667954,0.0033204437
Quincy Enunwa,0.99667954,0.0033204437
Brandon Zylstra,0.99667954,0.0033204437
John Ursua,0.99667954,0.0033204437
Tim Patrick,0.99667954,0.0033204437
Jarius Wright,0.99667954,0.0033204437
Ryan Griffin,0.99667954,0.0033204437
Jake Kumerow,0.99667954,0.0033204437
Willie Snead,0.99667954,0.0033204437
Corey Clement,0.99670094,0.003299029
John Ross,0.99670094,0.003299029
Ronald Jones,0.99670094,0.003299029
Jonnu Smith,0.99670094,0.003299029
Olamide Zaccheaus,0.99670094,0.003299029
Tre'Quan Smith,0.99670094,0.003299029
Wes Hills,0.99670094,0.003299029
James Washington,0.99670094,0.003299029
Brian Hill,0.99670094,0.003299029
Devin Singletary,0.99670094,0.003299029
Anthony Firkser,0.99670094,0.003299029
Myles Gaskin,0.99670094,0.003299029
Isaiah Ford,0.99670094,0.003299029
Cole Beasley,0.9967726,0.003227417
David Njoku,0.9967726,0.003227417
Cordarrelle Patterson,0.9967726,0.003227417
Alex Erickson,0.9967726,0.003227417
Ryan Switzer,0.9967726,0.003227417
Antonio Callaway,0.9968083,0.0031917032
Jalen Richard,0.9968083,0.0031917032
Danny Amendola,0.99683374,0.0031662348
Jordan Akins,0.99683374,0.0031662348
Jordan Thomas,0.99683374,0.0031662348
Chris Herndon,0.99683374,0.0031662348
Kyle Juszczyk,0.99683374,0.0031662348
Mark Ingram,0.9968539,0.0031461047
Keke Coutee,0.9968777,0.0031223376
Sony Michel,0.9968777,0.0031223376
Hunter Henry,0.9968777,0.0031223376
Jaylen Samuels,0.9968777,0.0031223376
Evan Engram,0.9968777,0.0031223376
Bilal Powell,0.9969524,0.003047599
