,Full Name,0,1,fpts_2017
114,Joe Mixon,0.9602184,0.039781597,141.4
115,Terrance Williams,0.9605205,0.03947951,112.0
116,Aaron Jones,0.9607623,0.03923766,80.0
117,Maxx Williams,0.96088386,0.039116118,28.0
118,James Conner,0.9614293,0.038570695,14.399999999999999
119,C.J. Prosise,0.9623606,0.037639357,16.8
120,David Njoku,0.9624306,0.037569407,94.4
121,Curtis Samuel,0.9624306,0.037569407,32.8
122,Kendall Wright,0.96342665,0.036573347,126.0
123,Vernon Davis,0.96380705,0.036192957,121.6
124,ArDarius Stewart,0.9644455,0.035554502,16.799999999999997
125,Chris Godwin,0.96578807,0.034211915,93.0
126,Brandon Marshall,0.96601474,0.033985283,33.5
127,Taywan Taylor,0.9662444,0.033755593,49.6
128,Frank Gore,0.96642804,0.033571973,172.8
129,James White,0.96716315,0.03283685,134.4
130,Devontae Booker,0.96743464,0.032565385,91.0
131,Kevin White,0.9687273,0.031272717,2.6
132,JuJu Smith-Schuster,0.9689776,0.031022452,191.79999999999998
133,Adrian Peterson,0.97057605,0.029423952,79.0
134,Jamaal Williams,0.9708591,0.029140886,142.5
135,Marlon Mack,0.9715064,0.028493587,103.60000000000001
136,Zach Miller,0.971936,0.028064024,56.0
137,Martellus Bennett,0.97229666,0.027703362,58.5
138,Eric Decker,0.9725697,0.02743031,116.8
139,Cameron Brate,0.9737131,0.026286887,142.4
140,Jordan Reed,0.97472596,0.025274029,60.0
141,Darren Sproles,0.97508186,0.024918115,18.299999999999997
142,Dion Lewis,0.9752736,0.024726382,196.8
143,Leonte Carroo,0.9760784,0.023921615,14.0
144,Allen Hurns,0.97622526,0.02377476,99.0
145,Rob Kelley,0.97631216,0.023687862,43.4
146,Terrance West,0.97723573,0.022764247,28.0
147,Brian Hill,0.97744894,0.022551063,9.2
148,Charles Clay,0.9781101,0.021889929,117.0
149,Devin Funchess,0.9782762,0.021723831,195.2
150,Jonnu Smith,0.9786757,0.02132427,45.5
151,Matt Jones,0.97971326,0.020286713,1.4
152,Eli Rogers,0.9799454,0.02005458,37.2
153,Thomas Rawls,0.9803512,0.019648792,32.4
154,Jason Witten,0.9813164,0.018683584,148.8
155,Martavis Bryant,0.9818461,0.0181539,130.5
156,Shane Vereen,0.98267174,0.01732828,84.8
157,Mike Davis,0.983071,0.016928962,52.199999999999996
158,Mike Davis,0.983071,0.016928962,52.199999999999996
159,Mike Thomas,0.98333144,0.016668573,14.399999999999999
160,D'Onta Foreman,0.98354876,0.016451262,56.699999999999996
161,Jacquizz Rodgers,0.98365885,0.016341178,46.5
162,Ty Montgomery,0.9840613,0.015938692,91.2
163,Cameron Artis-Payne,0.9840648,0.015935162,16.8
164,Kendrick Bourne,0.9844506,0.015549398,42.0
165,Pharoh Cooper,0.9850077,0.014992325,17.6
166,Cole Beasley,0.9855009,0.01449915,91.5
167,Ted Ginn,0.98560923,0.014390741,159.0
168,Paul Richardson,0.9857771,0.014222913,150.4
169,Jaelen Strong,0.9858524,0.014147591,12.8
170,Marqise Lee,0.98587817,0.014121823,145.6
171,Adam Shaheen,0.9859511,0.014048871,42.599999999999994
172,Markus Wheaton,0.98595196,0.014048026,8.4
173,Julius Thomas,0.9859886,0.014011378,98.0
174,Bilal Powell,0.985993,0.014006944,145.5
175,Dede Westbrook,0.98618597,0.013814028,67.2
176,Travis Rudolph,0.98690146,0.013098557,18.0
177,Rashard Higgins,0.98691314,0.01308683,68.60000000000001
178,Kenyan Drake,0.98711616,0.0128838355,140.8
179,Coby Fleener,0.98755574,0.012444233,63.8
180,Breshad Perriman,0.98793733,0.012062693,17.6
181,Tanner Gentry,0.9880241,0.011975861,6.4
182,Bernard Reedy,0.9882231,0.011776911,5.5
183,Doug Martin,0.9883076,0.011692397,73.7
184,Derek Carrier,0.98832655,0.011673475,15.2
185,Taylor Gabriel,0.98843,0.011569982,81.6
186,Orleans Darkwa,0.9884528,0.011547221,135.0
187,Josh Reynolds,0.9889964,0.0110036135,27.2
188,C.J. Spiller,0.9890152,0.010984766,0.0
189,Keelan Cole,0.9891765,0.010823476,132.8
190,Andre Roberts,0.98947453,0.01052544,0.0
191,Corey Clement,0.9897081,0.0102919,91.0
192,Darrius Heyward-Bey,0.98976505,0.010234928,15.600000000000001
193,Samaje Perine,0.98997355,0.0100264745,107.9
194,Kenny Golladay,0.99000704,0.009992972,94.6
195,De'Angelo Henderson,0.9902867,0.009713264,12.899999999999999
196,J.J. Nelson,0.9902938,0.009706194,92.8
197,Laquon Treadwell,0.99034077,0.009659226,40.300000000000004
198,Trey Edmunds,0.9904758,0.009524199,10.8
199,Brian Quick,0.99075764,0.009242369,13.5
200,Noah Brown,0.99075997,0.009240003,7.0
201,John Brown,0.9909924,0.009007574,70.0
202,Stacy Coley,0.9910071,0.008992905,0.0
203,Chris Carson,0.9910262,0.00897376,39.6
204,Jermaine Kearse,0.99127436,0.008725652,176.0
205,Roger Lewis,0.99134874,0.008651233,89.60000000000001
206,Austin Hooper,0.99137634,0.008623681,120.0
207,Chad Hansen,0.9915278,0.008472211,18.6
208,JoJo Natson,0.9915299,0.008470116,5.6000000000000005
209,Gerald Everett,0.99163896,0.008361031,52.0
210,Josh Doctson,0.99168193,0.008318044,120.0
211,Matt Breida,0.9917389,0.008261086,104.0
212,Jordan Todman,0.99195737,0.008042632,0.0
213,Travis Benjamin,0.9920696,0.007930402,124.8
214,Chad Williams,0.9920765,0.007923513,9.600000000000001
215,Josh Malone,0.992303,0.0076969764,18.900000000000002
216,Michael Clark,0.99231315,0.00768684,8.0
217,Chris Johnson,0.9925166,0.007483403,20.8
218,Eddie Lacy,0.9927212,0.007278796,28.8
219,George Kittle,0.99276495,0.007235024,106.5
220,Torrey Smith,0.9928415,0.0071585104,91.2
221,Hunter Sharp,0.99291927,0.0070807254,16.5
222,Victor Bolden,0.9930041,0.0069959206,0.0
223,C.J. Ham,0.99303377,0.006966216,21.0
224,Robby Anderson,0.9932986,0.006701409,200.0
225,De'Veon Smith,0.99336267,0.006637342,5.7
226,Tre Madden,0.99336267,0.006637342,8.4
227,Justin Hunter,0.9934033,0.006596705,12.5
228,Harry Douglas,0.99348694,0.006513042,1.8
229,Dontrelle Inman,0.99354494,0.006455059,65.0
230,Alfred Morris,0.9935457,0.006454307,72.8
231,Isaiah McKenzie,0.9935503,0.0064497124,3.3
232,Jermaine Gresham,0.9937373,0.006262744,77.0
233,Branden Oliver,0.9937397,0.0062602577,16.8
234,Jarius Wright,0.9937642,0.0062357816,49.199999999999996
235,Bobby Rainey,0.9938395,0.006160473,7.2
236,Demarcus Robinson,0.9938631,0.0061369203,42.0
237,Paul Perkins,0.9938631,0.0061369203,21.7
238,Nelson Agholor,0.99389064,0.006109329,193.6
239,Jalen Richard,0.99390715,0.0060928394,88.0
240,Michael Roberts,0.9940054,0.0059945933,8.5
241,Andre Williams,0.994049,0.005950993,2.4
242,Jordan Leslie,0.9942619,0.0057380735,3.6
243,Michael Campanaro,0.99436235,0.005637638,46.800000000000004
244,Brenton Bersin,0.9944394,0.0055605513,21.0
245,Jehu Chesson,0.9944943,0.005505667,3.9000000000000004
246,Andre Ellington,0.99451905,0.0054809586,86.9
247,Rashawn Scott,0.9945231,0.0054769055,0.0
248,Jesse James,0.9947061,0.005293889,98.0
249,Alex Collins,0.9947061,0.005293889,171.0
250,Ryan Switzer,0.99478614,0.005213872,8.0
251,Austin Seferian-Jenkins,0.99479604,0.005203991,101.39999999999999
252,Freddie Martino,0.9948145,0.0051855077,14.5
253,Jacob Hollister,0.9948356,0.0051643713,9.0
254,Cole Hikutini,0.9948356,0.0051643713,3.6
255,Austin Traylor,0.9948356,0.0051643713,18.0
256,Will Tye,0.99491996,0.0050800634,7.8
257,Cody Core,0.9949227,0.005077295,0.0
258,Ricardo Louis,0.9949227,0.005077295,63.0
259,Dwayne Washington,0.9949227,0.005077295,8.0
260,Wendell Smallwood,0.9949227,0.005077295,46.4
261,LeShun Daniels,0.9949278,0.005072184,1.4
262,Lance Dunbar,0.9949624,0.005037624,12.2
263,Byron Marshall,0.99512374,0.0048762527,12.8
264,D.J. Foster,0.99512374,0.0048762527,32.199999999999996
265,Matthew Dayes,0.99514914,0.0048508504,7.699999999999999
266,Dwayne Allen,0.99516886,0.0048311176,25.200000000000003
267,Albert Wilson,0.9951841,0.0048159007,115.7
268,Chris Ivory,0.99518895,0.0048110653,84.0
269,Phillip Dorsett,0.995208,0.004791996,32.0
270,Shelton Gibson,0.99525446,0.004745542,3.1
271,Brandon Tate,0.9952735,0.004726509,19.5
272,Kamar Aiken,0.9953145,0.0046855058,28.0
273,Tyler Ervin,0.9953712,0.0046287887,12.8
274,Elijah McGuire,0.9954455,0.0045545376,76.5
275,Jaydon Mickens,0.9955719,0.004428105,23.400000000000002
276,Marquis Bundy,0.9955719,0.004428105,0.0
277,Dan Vitale,0.9955737,0.004426318,4.800000000000001
278,Nick Vannett,0.9955737,0.004426318,30.4
279,Malcolm Brown,0.9956561,0.004343918,45.099999999999994
280,Jeff Janis,0.99567276,0.004327237,3.0
281,Tre McBride,0.99567276,0.004327237,22.200000000000003
282,DeAndre Washington,0.9956753,0.0043246592,85.5
283,Devante Mays,0.9957656,0.004234359,1.2
284,Chester Rogers,0.9958752,0.004124838,58.0
285,Seth Roberts,0.9959614,0.004038565,90.0
286,Jeremy Kerley,0.99598694,0.0040130885,48.0
287,Bobo Wilson,0.9960596,0.003940431,9.600000000000001
288,Darrell Daniels,0.9960596,0.003940431,5.4
289,Emanuel Byrd,0.9960596,0.003940431,5.1
290,Ricky Seals-Jones,0.9960596,0.003940431,50.4
291,Marquez Williams,0.9963089,0.003691057,0.0
292,Cody Latimer,0.99631196,0.0036880525,59.400000000000006
293,Tion Green,0.9963339,0.003666122,32.0
294,Vance McDonald,0.996393,0.0036069602,38.699999999999996
295,C.J. Fiedorowicz,0.9964034,0.0035965987,26.5
296,Elijhaa Penny,0.9964201,0.0035798962,32.199999999999996
297,Ben Watson,0.99655074,0.0034492821,137.6
298,Mack Brown,0.9965828,0.0034171653,5.1
299,John Kuhn,0.99658436,0.0034156523,0.2
300,Bryce Treggs,0.9965886,0.0034114346,11.399999999999999
301,Ben Braunecker,0.9965886,0.0034114346,0.0
302,Geronimo Allison,0.9965886,0.0034114346,46.8
303,Peyton Barber,0.9965886,0.0034114346,85.19999999999999
304,Kalif Raymond,0.9965886,0.0034114346,0.0
305,Ed Dickson,0.99665296,0.0033470148,79.8
306,Tyler Kroft,0.99666107,0.0033389311,124.50000000000001
307,Justin Hardy,0.9966704,0.0033295804,60.0
308,Kerwynn Williams,0.99667555,0.0033244733,67.2
309,Gabe Holmes,0.9966801,0.0033199321,0.0
310,Ryan Grant,0.9967168,0.0032832124,126.4
311,Ryan Griffin,0.9967168,0.0032832124,34.8
312,Eric Weems,0.99677104,0.0032289713,1.4000000000000001
313,Aldrick Robinson,0.99677104,0.0032289713,57.39999999999999
314,Robert Turbin,0.9968737,0.0031262988,25.799999999999997
315,Trent Taylor,0.99690765,0.003092337,97.5
316,Eric Saubert,0.99690765,0.003092337,0.0
317,Zach Zenner,0.9969253,0.003074677,8.4
318,Alex Armah,0.9969409,0.003059118,0.0
319,Travaris Cadet,0.9969565,0.0030434495,37.800000000000004
320,Niles Paul,0.99697083,0.0030291912,23.1
321,Levine Toilolo,0.99697083,0.0030291912,36.0
322,Arrelious Benn,0.99697375,0.0030262277,2.4
323,Wayne Gallman,0.9969931,0.0030068678,105.3
324,Taiwan Jones,0.9970444,0.0029556043,2.0999999999999996
325,Andre Holmes,0.9970444,0.0029556043,43.0
326,David Fluellen,0.997053,0.0029469891,2.0
327,Larry Pinkard,0.997053,0.0029469891,1.5
328,Chris Matthews,0.99706936,0.0029306489,5.4
329,Braxton Miller,0.9970898,0.0029101837,41.0
330,Marquise Goodwin,0.9970898,0.0029101837,168.0
331,Kapri Bibbs,0.9971102,0.0028898201,40.8
332,Benny Cunningham,0.9971102,0.0028898201,57.2
333,Zach Line,0.9971102,0.0028898201,11.700000000000001
334,Cobi Hamilton,0.9971303,0.0028697404,1.8
335,Chris Conley,0.9971412,0.002858795,28.5
336,Cordarrelle Patterson,0.9971412,0.002858795,86.4
337,Troy Niklas,0.9971412,0.002858795,29.700000000000003
338,Clive Walford,0.9971412,0.002858795,16.799999999999997
339,Cethan Carter,0.9972198,0.002780186,0.0
340,Ryan Malleck,0.9972198,0.002780186,1.3
341,Antony Auclair,0.9972198,0.002780186,4.5
342,Darius Powe,0.9972198,0.002780186,3.3
343,Evan Baylis,0.9972198,0.002780186,0.0
344,Marvin Hall,0.9972198,0.002780186,13.799999999999999
345,Marcus Johnson,0.9972198,0.002780186,9.600000000000001
346,Isaac Whitney,0.9972198,0.002780186,0.0
347,K.J. Brent,0.9972198,0.002780186,0.0
348,Jared Cook,0.9972388,0.002761164,132.8
349,Jared Abbrederis,0.9972449,0.0027551227,7.4
350,Anthony Fasano,0.9972777,0.002722312,29.0
351,Marcedes Lewis,0.9972777,0.002722312,86.4
352,Bronson Hill,0.9973338,0.0026661542,-0.2
353,Derrick Coleman,0.9973338,0.0026661542,4.8999999999999995
354,Louis Murphy,0.99735755,0.0026424632,26.400000000000002
355,Mike Tolbert,0.99741673,0.0025832828,50.400000000000006
356,Lance Kendricks,0.99742657,0.0025734273,44.400000000000006
357,Stevan Ridley,0.99742657,0.0025734273,16.8
358,Chris Moore,0.9974383,0.0025616698,66.3
359,Matt Hazel,0.9974383,0.0025616698,1.1
360,Adam Humphries,0.99744,0.0025599927,128.0
361,Trey Burton,0.99747425,0.0025257645,78.0
362,Alex Erickson,0.99747425,0.0025257645,35.2
363,Marcus Murphy,0.9974907,0.0025093083,6.8
364,James O'Shaughnessy,0.9974907,0.0025093083,34.5
365,Vince Mayle,0.9974907,0.0025093083,6.4
366,Tyler Higbee,0.9974907,0.0025093083,60.199999999999996
367,David Morgan,0.9974907,0.0025093083,25.6
368,Blake Bell,0.9974907,0.0025093083,4.800000000000001
369,Jakeem Grant,0.9974907,0.0025093083,46.5
370,Kenjon Barner,0.9974907,0.0025093083,22.099999999999998
371,Javorius Allen,0.9974907,0.0025093083,166.4
372,Kaelin Clay,0.9974907,0.0025093083,15.6
373,Amara Darboh,0.99749166,0.0025083357,15.2
374,Mack Hollins,0.99749166,0.0025083357,45.099999999999994
375,Max McCaffrey,0.99755955,0.0024404342,1.4
376,Garrett Griffin,0.99755955,0.0024404342,1.4
377,Ed Eagan,0.99755955,0.0024404342,0.0
378,Chris Hogan,0.9976568,0.0023431703,109.8
379,Jeremy Sprinkle,0.9976913,0.0023087435,9.3
380,Brittan Golden,0.9977413,0.0022587476,11.9
381,Sean McGrath,0.9977413,0.0022587476,8.4
382,Dwayne Harris,0.9977413,0.0022587476,0.0
383,Fozzy Whittaker,0.9977413,0.0022587476,18.0
384,Danny Amendola,0.9977429,0.0022571147,139.5
385,Brandon Coleman,0.99776953,0.002230477,72.8
386,Alan Cross,0.99776953,0.002230477,11.0
387,Geoff Swaim,0.9977724,0.002227634,4.4
388,Charone Peake,0.9977724,0.002227634,1.3
389,Rex Burkhead,0.9977913,0.0022086808,130.0
390,Trevor Davis,0.9977913,0.0022086808,13.5
391,Terron Ward,0.9977916,0.0022084392,15.5
392,Johnny Holton,0.9977916,0.0022084392,45.0
393,Sammie Coates,0.99788195,0.0021180464,13.200000000000001
394,James Hanna,0.99788195,0.0021180464,18.900000000000002
395,Alfred Blue,0.99788195,0.0021180464,44.8
396,Mike Davis,0.99788195,0.0021180464,52.199999999999996
397,Mike Davis,0.99788195,0.0021180464,52.199999999999996
398,Luke Willson,0.99788195,0.0021180464,54.6
399,Nick Boyle,0.99788195,0.0021180464,48.0
400,Nick O'Leary,0.99788195,0.0021180464,63.7
401,Dion Sims,0.99788195,0.0021180464,38.400000000000006
402,T.J. Jones,0.99788195,0.0021180464,75.39999999999999
403,Bruce Ellington,0.99788195,0.0021180464,75.9
404,Tavarres King,0.99788195,0.0021180464,60.0
405,Neal Sterling,0.99788195,0.0021180464,14.0
406,Jack Doyle,0.99806154,0.0019384818,169.5
407,Deonte Thompson,0.99809355,0.0019064794,105.6
408,Luke Stocker,0.99809355,0.0019064794,13.0
409,Logan Paulsen,0.99809355,0.0019064794,0.0
410,Anthony Sherman,0.99809355,0.0019064794,20.4
411,Garrett Celek,0.99809355,0.0019064794,78.39999999999999
412,Lee Smith,0.99809355,0.0019064794,16.0
413,Virgil Green,0.99809355,0.0019064794,39.6
414,Brandon Williams,0.99809355,0.0019064794,25.0
415,Brent Celek,0.99809355,0.0019064794,31.9
416,Rhett Ellison,0.99809355,0.0019064794,60.0
417,Phillip Supernaw,0.998136,0.0018640024,14.0
418,J.D. McKissic,0.998136,0.0018640024,97.19999999999999
419,Xavier Grimble,0.998136,0.0018640024,14.399999999999999
420,Matt LaCosse,0.998136,0.0018640024,0.0
421,Raheem Mostert,0.998136,0.0018640024,0.8
422,Fitzgerald Toussaint,0.998136,0.0018640024,5.4
423,Kasen Williams,0.998136,0.0018640024,17.4
424,Jaron Brown,0.998136,0.0018640024,102.2
425,Akeem Hunt,0.998136,0.0018640024,9.799999999999999
426,Griff Whalen,0.998136,0.0018640024,6.2
427,Stephen Anderson,0.998136,0.0018640024,65.8
428,Patrick DiMarco,0.998136,0.0018640024,9.9
429,Maurice Harris,0.998136,0.0018640024,16.0
430,Jordan Taylor,0.998136,0.0018640024,27.0
431,Quan Bray,0.998136,0.0018640024,7.2
432,Corey Grant,0.998136,0.0018640024,41.6
433,Brandon Bolden,0.998136,0.0018640024,8.399999999999999
434,Josh Ferguson,0.998136,0.0018640024,5.0
435,Bennie Fowler,0.998136,0.0018640024,82.5
436,Tommylee Lewis,0.998136,0.0018640024,26.599999999999998
437,Daniel Brown,0.998136,0.0018640024,26.099999999999998
438,Charcandrick West,0.998136,0.0018640024,73.19999999999999
439,Eric Tomlinson,0.998136,0.0018640024,26.4
440,Russell Shepard,0.998136,0.0018640024,45.5
441,Joe Kerridge,0.998136,0.0018640024,1.3
442,DeAndrew White,0.998136,0.0018640024,3.4
443,Ifeanyi Momah,0.998136,0.0018640024,5.699999999999999
444,Josh Bellamy,0.998136,0.0018640024,68.39999999999999
445,Jamize Olawale,0.998136,0.0018640024,19.799999999999997
446,Damien Williams,0.998136,0.0018640024,60.0
447,Rod Smith,0.998136,0.0018640024,92.0
448,Damiere Byrd,0.998136,0.0018640024,33.6
449,Nick Williams,0.998136,0.0018640024,6.0
450,Josh Hill,0.998136,0.0018640024,30.0
451,Ryan Hewitt,0.998136,0.0018640024,4.2
452,Senorise Perry,0.998136,0.0018640024,4.5
453,Brice Butler,0.9981542,0.0018457806,65.0
454,Mike Burton,0.9981542,0.0018457806,4.0
455,A.J. Derby,0.9981542,0.0018457806,55.0
456,Ben Koyack,0.9981542,0.0018457806,9.0
457,C.J. Uzomah,0.9981542,0.0018457806,25.0
458,Kyle Juszczyk,0.9981542,0.0018457806,70.2
459,Derek Watt,0.9981542,0.0018457806,7.800000000000001
460,Jay Prosch,0.9981542,0.0018457806,7.2
461,Tommy Bohanon,0.9981542,0.0018457806,29.0
462,Seth Devalve,0.9981542,0.0018457806,76.8
463,Aaron Ripkowski,0.9981542,0.0018457806,12.100000000000001
464,Jerell Adams,0.9981542,0.0018457806,16.8
465,Richard Rodgers,0.9981542,0.0018457806,34.0
466,Andy Janovich,0.9981542,0.0018457806,14.4
467,Randall Telfer,0.9981542,0.0018457806,6.4
468,Jeff Heuerman,0.9981542,0.0018457806,35.0
469,Orson Charles,0.9981542,0.0018457806,7.2
470,Jalston Fowler,0.9981542,0.0018457806,6.300000000000001
471,Jeff Cumberland,0.99817556,0.0018244539,2.4
472,Michael Hoomanawanui,0.99817556,0.0018244539,17.099999999999998
